tool	rank	metric	sample	value
Gold standard	cellular root	Shannon equitability (unfiltered)	6	0.0
Gold standard	domain	Shannon diversity (unfiltered)	6	0.09804300507452035
Gold standard	domain	Shannon equitability (unfiltered)	6	0.14144615721486198
Gold standard	kingdom	Shannon diversity (unfiltered)	6	0.624529235620575
Gold standard	kingdom	Shannon equitability (unfiltered)	6	0.3880418317448744
Gold standard	phylum	Shannon diversity (unfiltered)	6	0.904796991815672
Gold standard	phylum	Shannon equitability (unfiltered)	6	0.3773296532503539
Gold standard	class	Shannon diversity (unfiltered)	6	1.229417395021473
Gold standard	class	Shannon equitability (unfiltered)	6	0.4175387582219539
Gold standard	order	Shannon diversity (unfiltered)	6	1.9439618160181251
Gold standard	order	Shannon equitability (unfiltered)	6	0.5660946591411604
Gold standard	family	Shannon diversity (unfiltered)	6	2.3414921191724027
Gold standard	family	Shannon equitability (unfiltered)	6	0.5925962268946152
Gold standard	genus	Shannon diversity (unfiltered)	6	2.7258176194587995
Gold standard	genus	Shannon equitability (unfiltered)	6	0.6028184584511672
Gold standard	species	Shannon diversity (unfiltered)	6	3.016227028596698
Gold standard	species	Shannon equitability (unfiltered)	6	0.6167713080422684
Gold standard	strain	Shannon diversity (unfiltered)	6	3.0751536979087732
Gold standard	strain	Shannon equitability (unfiltered)	6	0.5826235116986057
Gold standard	cellular root	True positives (unfiltered)	6	1.0
Gold standard	cellular root	False negatives (unfiltered)	6	0.0
Gold standard	cellular root	False positives (unfiltered)	6	0.0
Gold standard	cellular root	Completeness (unfiltered)	6	1.0
Gold standard	cellular root	Purity (unfiltered)	6	1.0
Gold standard	cellular root	F1 score (unfiltered)	6	1.0
Gold standard	cellular root	Jaccard index (unfiltered)	6	1.0
Gold standard	domain	True positives (unfiltered)	6	2.0
Gold standard	domain	False negatives (unfiltered)	6	0.0
Gold standard	domain	False positives (unfiltered)	6	0.0
Gold standard	domain	Completeness (unfiltered)	6	1.0
Gold standard	domain	Purity (unfiltered)	6	1.0
Gold standard	domain	F1 score (unfiltered)	6	1.0
Gold standard	domain	Jaccard index (unfiltered)	6	1.0
Gold standard	kingdom	True positives (unfiltered)	6	5.0
Gold standard	kingdom	False negatives (unfiltered)	6	0.0
Gold standard	kingdom	False positives (unfiltered)	6	0.0
Gold standard	kingdom	Completeness (unfiltered)	6	1.0
Gold standard	kingdom	Purity (unfiltered)	6	1.0
Gold standard	kingdom	F1 score (unfiltered)	6	1.0
Gold standard	kingdom	Jaccard index (unfiltered)	6	1.0
Gold standard	phylum	True positives (unfiltered)	6	11.0
Gold standard	phylum	False negatives (unfiltered)	6	0.0
Gold standard	phylum	False positives (unfiltered)	6	0.0
Gold standard	phylum	Completeness (unfiltered)	6	1.0
Gold standard	phylum	Purity (unfiltered)	6	1.0
Gold standard	phylum	F1 score (unfiltered)	6	1.0
Gold standard	phylum	Jaccard index (unfiltered)	6	1.0
Gold standard	class	True positives (unfiltered)	6	19.0
Gold standard	class	False negatives (unfiltered)	6	0.0
Gold standard	class	False positives (unfiltered)	6	0.0
Gold standard	class	Completeness (unfiltered)	6	1.0
Gold standard	class	Purity (unfiltered)	6	1.0
Gold standard	class	F1 score (unfiltered)	6	1.0
Gold standard	class	Jaccard index (unfiltered)	6	1.0
Gold standard	order	True positives (unfiltered)	6	31.0
Gold standard	order	False negatives (unfiltered)	6	0.0
Gold standard	order	False positives (unfiltered)	6	0.0
Gold standard	order	Completeness (unfiltered)	6	1.0
Gold standard	order	Purity (unfiltered)	6	1.0
Gold standard	order	F1 score (unfiltered)	6	1.0
Gold standard	order	Jaccard index (unfiltered)	6	1.0
Gold standard	family	True positives (unfiltered)	6	52.0
Gold standard	family	False negatives (unfiltered)	6	0.0
Gold standard	family	False positives (unfiltered)	6	0.0
Gold standard	family	Completeness (unfiltered)	6	1.0
Gold standard	family	Purity (unfiltered)	6	1.0
Gold standard	family	F1 score (unfiltered)	6	1.0
Gold standard	family	Jaccard index (unfiltered)	6	1.0
Gold standard	genus	True positives (unfiltered)	6	92.0
Gold standard	genus	False negatives (unfiltered)	6	0.0
Gold standard	genus	False positives (unfiltered)	6	0.0
Gold standard	genus	Completeness (unfiltered)	6	1.0
Gold standard	genus	Purity (unfiltered)	6	1.0
Gold standard	genus	F1 score (unfiltered)	6	1.0
Gold standard	genus	Jaccard index (unfiltered)	6	1.0
Gold standard	species	True positives (unfiltered)	6	133.0
Gold standard	species	False negatives (unfiltered)	6	0.0
Gold standard	species	False positives (unfiltered)	6	0.0
Gold standard	species	Completeness (unfiltered)	6	1.0
Gold standard	species	Purity (unfiltered)	6	1.0
Gold standard	species	F1 score (unfiltered)	6	1.0
Gold standard	species	Jaccard index (unfiltered)	6	1.0
Gold standard	strain	True positives (unfiltered)	6	196.0
Gold standard	strain	False negatives (unfiltered)	6	0.0
Gold standard	strain	False positives (unfiltered)	6	0.0
Gold standard	strain	Completeness (unfiltered)	6	1.0
Gold standard	strain	Purity (unfiltered)	6	1.0
Gold standard	strain	F1 score (unfiltered)	6	1.0
Gold standard	strain	Jaccard index (unfiltered)	6	1.0
Gold standard	cellular root	L1 norm error (unfiltered)	6	0.0
Gold standard	domain	L1 norm error (unfiltered)	6	0.0
Gold standard	kingdom	L1 norm error (unfiltered)	6	0.0
Gold standard	phylum	L1 norm error (unfiltered)	6	0.0
Gold standard	class	L1 norm error (unfiltered)	6	0.0
Gold standard	order	L1 norm error (unfiltered)	6	0.0
Gold standard	family	L1 norm error (unfiltered)	6	0.0
Gold standard	genus	L1 norm error (unfiltered)	6	0.0
Gold standard	species	L1 norm error (unfiltered)	6	0.0
Gold standard	strain	L1 norm error (unfiltered)	6	0.0
Gold standard	na	Weighted UniFrac error (unfiltered)	6	0.0
Gold standard	na	Unweighted UniFrac error (unfiltered)	6	0.0
Gold standard	na	Weighted UniFrac (CAMI) (unfiltered)	6	0.0
Gold standard	na	Unweighted UniFrac (CAMI) (unfiltered)	6	0.0
Gold standard	cellular root	Sum of abundances (unfiltered)	6	1.0
Gold standard	domain	Sum of abundances (unfiltered)	6	1.0
Gold standard	kingdom	Sum of abundances (unfiltered)	6	0.9999979999999999
Gold standard	phylum	Sum of abundances (unfiltered)	6	1.0000010000000001
Gold standard	class	Sum of abundances (unfiltered)	6	0.9999979999999999
Gold standard	order	Sum of abundances (unfiltered)	6	0.9999720000000001
Gold standard	family	Sum of abundances (unfiltered)	6	0.996784
Gold standard	genus	Sum of abundances (unfiltered)	6	1.000005
Gold standard	species	Sum of abundances (unfiltered)	6	1.0000149999999999
Gold standard	strain	Sum of abundances (unfiltered)	6	1.000034
Gold standard	cellular root	Taxon counts (unfiltered)	6	1.0
Gold standard	domain	Taxon counts (unfiltered)	6	2.0
Gold standard	kingdom	Taxon counts (unfiltered)	6	5.0
Gold standard	phylum	Taxon counts (unfiltered)	6	11.0
Gold standard	class	Taxon counts (unfiltered)	6	19.0
Gold standard	order	Taxon counts (unfiltered)	6	31.0
Gold standard	family	Taxon counts (unfiltered)	6	52.0
Gold standard	genus	Taxon counts (unfiltered)	6	92.0
Gold standard	species	Taxon counts (unfiltered)	6	133.0
Gold standard	strain	Taxon counts (unfiltered)	6	196.0
Gold standard	cellular root	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	domain	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	kingdom	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	phylum	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	class	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	order	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	family	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	genus	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	species	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	strain	Bray-Curtis distance (unfiltered)	7	0.0
Gold standard	cellular root	Shannon diversity (unfiltered)	7	0.0
Gold standard	cellular root	Shannon equitability (unfiltered)	7	0.0
Gold standard	domain	Shannon diversity (unfiltered)	7	0.09804104547993493
Gold standard	domain	Shannon equitability (unfiltered)	7	0.14144333011747146
Gold standard	kingdom	Shannon diversity (unfiltered)	7	0.5132297996278553
Gold standard	kingdom	Shannon equitability (unfiltered)	7	0.31888760396581617
Gold standard	phylum	Shannon diversity (unfiltered)	7	0.603976778963938
Gold standard	phylum	Shannon equitability (unfiltered)	7	0.2518778804960445
Gold standard	class	Shannon diversity (unfiltered)	7	1.0953566631917184
Gold standard	class	Shannon equitability (unfiltered)	7	0.3789673976018239
Gold standard	order	Shannon diversity (unfiltered)	7	1.2911053712087912
Gold standard	order	Shannon equitability (unfiltered)	7	0.3834249903769154
Gold standard	family	Shannon diversity (unfiltered)	7	1.3461324306167035
Gold standard	family	Shannon equitability (unfiltered)	7	0.3536253697915636
Gold standard	genus	Shannon diversity (unfiltered)	7	2.2474532562523812
Gold standard	genus	Shannon equitability (unfiltered)	7	0.5114300284627837
Gold standard	species	Shannon diversity (unfiltered)	7	2.970117447292346
Gold standard	species	Shannon equitability (unfiltered)	7	0.6318753012792635
Gold standard	strain	Shannon diversity (unfiltered)	7	3.103893329593091
Gold standard	strain	Shannon equitability (unfiltered)	7	0.621968792408158
Gold standard	cellular root	True positives (unfiltered)	7	1.0
Gold standard	cellular root	False negatives (unfiltered)	7	0.0
Gold standard	cellular root	False positives (unfiltered)	7	0.0
Gold standard	cellular root	Completeness (unfiltered)	7	1.0
Gold standard	cellular root	Purity (unfiltered)	7	1.0
Gold standard	cellular root	F1 score (unfiltered)	7	1.0
Gold standard	cellular root	Jaccard index (unfiltered)	7	1.0
Gold standard	domain	True positives (unfiltered)	7	2.0
Gold standard	domain	False negatives (unfiltered)	7	0.0
Gold standard	domain	False positives (unfiltered)	7	0.0
Gold standard	domain	Completeness (unfiltered)	7	1.0
Gold standard	domain	Purity (unfiltered)	7	1.0
Gold standard	domain	F1 score (unfiltered)	7	1.0
Gold standard	domain	Jaccard index (unfiltered)	7	1.0
Gold standard	kingdom	True positives (unfiltered)	7	5.0
Gold standard	kingdom	False negatives (unfiltered)	7	0.0
Gold standard	kingdom	False positives (unfiltered)	7	0.0
Gold standard	kingdom	Completeness (unfiltered)	7	1.0
Gold standard	kingdom	Purity (unfiltered)	7	1.0
Gold standard	kingdom	F1 score (unfiltered)	7	1.0
Gold standard	kingdom	Jaccard index (unfiltered)	7	1.0
Gold standard	phylum	True positives (unfiltered)	7	11.0
Gold standard	phylum	False negatives (unfiltered)	7	0.0
Gold standard	phylum	False positives (unfiltered)	7	0.0
Gold standard	phylum	Completeness (unfiltered)	7	1.0
Gold standard	phylum	Purity (unfiltered)	7	1.0
Gold standard	phylum	F1 score (unfiltered)	7	1.0
Gold standard	phylum	Jaccard index (unfiltered)	7	1.0
Gold standard	class	True positives (unfiltered)	7	18.0
Gold standard	class	False negatives (unfiltered)	7	0.0
Gold standard	class	False positives (unfiltered)	7	0.0
Gold standard	class	Completeness (unfiltered)	7	1.0
Gold standard	class	Purity (unfiltered)	7	1.0
Gold standard	class	F1 score (unfiltered)	7	1.0
Gold standard	class	Jaccard index (unfiltered)	7	1.0
Gold standard	order	True positives (unfiltered)	7	29.0
Gold standard	order	False negatives (unfiltered)	7	0.0
Gold standard	order	False positives (unfiltered)	7	0.0
Gold standard	order	Completeness (unfiltered)	7	1.0
Gold standard	order	Purity (unfiltered)	7	1.0
Gold standard	order	F1 score (unfiltered)	7	1.0
Gold standard	order	Jaccard index (unfiltered)	7	1.0
Gold standard	family	True positives (unfiltered)	7	45.0
Gold standard	family	False negatives (unfiltered)	7	0.0
Gold standard	family	False positives (unfiltered)	7	0.0
Gold standard	family	Completeness (unfiltered)	7	1.0
Gold standard	family	Purity (unfiltered)	7	1.0
Gold standard	family	F1 score (unfiltered)	7	1.0
Gold standard	family	Jaccard index (unfiltered)	7	1.0
Gold standard	genus	True positives (unfiltered)	7	81.0
Gold standard	genus	False negatives (unfiltered)	7	0.0
Gold standard	genus	False positives (unfiltered)	7	0.0
Gold standard	genus	Completeness (unfiltered)	7	1.0
Gold standard	genus	Purity (unfiltered)	7	1.0
Gold standard	genus	F1 score (unfiltered)	7	1.0
Gold standard	genus	Jaccard index (unfiltered)	7	1.0
Gold standard	species	True positives (unfiltered)	7	110.0
Gold standard	species	False negatives (unfiltered)	7	0.0
Gold standard	species	False positives (unfiltered)	7	0.0
Gold standard	species	Completeness (unfiltered)	7	1.0
Gold standard	species	Purity (unfiltered)	7	1.0
Gold standard	species	F1 score (unfiltered)	7	1.0
Gold standard	species	Jaccard index (unfiltered)	7	1.0
Gold standard	strain	True positives (unfiltered)	7	147.0
Gold standard	strain	False negatives (unfiltered)	7	0.0
Gold standard	strain	False positives (unfiltered)	7	0.0
Gold standard	strain	Completeness (unfiltered)	7	1.0
Gold standard	strain	Purity (unfiltered)	7	1.0
Gold standard	strain	F1 score (unfiltered)	7	1.0
Gold standard	strain	Jaccard index (unfiltered)	7	1.0
Gold standard	cellular root	L1 norm error (unfiltered)	7	0.0
Gold standard	domain	L1 norm error (unfiltered)	7	0.0
Gold standard	kingdom	L1 norm error (unfiltered)	7	0.0
Gold standard	phylum	L1 norm error (unfiltered)	7	0.0
Gold standard	class	L1 norm error (unfiltered)	7	0.0
Gold standard	order	L1 norm error (unfiltered)	7	0.0
Gold standard	family	L1 norm error (unfiltered)	7	0.0
Gold standard	genus	L1 norm error (unfiltered)	7	0.0
Gold standard	species	L1 norm error (unfiltered)	7	0.0
Gold standard	strain	L1 norm error (unfiltered)	7	0.0
Gold standard	na	Weighted UniFrac error (unfiltered)	7	0.0
Gold standard	na	Unweighted UniFrac error (unfiltered)	7	0.0
Gold standard	na	Weighted UniFrac (CAMI) (unfiltered)	7	0.0
Gold standard	na	Unweighted UniFrac (CAMI) (unfiltered)	7	0.0
Gold standard	cellular root	Sum of abundances (unfiltered)	7	1.0
Gold standard	domain	Sum of abundances (unfiltered)	7	1.000002
Gold standard	kingdom	Sum of abundances (unfiltered)	7	1.000003
Gold standard	phylum	Sum of abundances (unfiltered)	7	1.0
Gold standard	class	Sum of abundances (unfiltered)	7	1.000002
Gold standard	order	Sum of abundances (unfiltered)	7	1.0
Gold standard	family	Sum of abundances (unfiltered)	7	0.982046
Gold standard	genus	Sum of abundances (unfiltered)	7	1.000015
Gold standard	species	Sum of abundances (unfiltered)	7	1.000017
Gold standard	strain	Sum of abundances (unfiltered)	7	1.000019
Gold standard	cellular root	Taxon counts (unfiltered)	7	1.0
Gold standard	domain	Taxon counts (unfiltered)	7	2.0
Gold standard	kingdom	Taxon counts (unfiltered)	7	5.0
Gold standard	phylum	Taxon counts (unfiltered)	7	11.0
Gold standard	class	Taxon counts (unfiltered)	7	18.0
Gold standard	order	Taxon counts (unfiltered)	7	29.0
Gold standard	family	Taxon counts (unfiltered)	7	45.0
Gold standard	genus	Taxon counts (unfiltered)	7	81.0
Gold standard	species	Taxon counts (unfiltered)	7	110.0
Gold standard	strain	Taxon counts (unfiltered)	7	147.0
Gold standard	cellular root	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	domain	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	kingdom	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	phylum	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	class	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	order	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	family	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	genus	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	species	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	strain	Bray-Curtis distance (unfiltered)	8	0.0
Gold standard	cellular root	Shannon diversity (unfiltered)	8	0.0
Gold standard	cellular root	Shannon equitability (unfiltered)	8	0.0
Gold standard	domain	Shannon diversity (unfiltered)	8	0.0980410728722766
Gold standard	domain	Shannon equitability (unfiltered)	8	0.14144336963626694
Gold standard	kingdom	Shannon diversity (unfiltered)	8	0.6919584372552612
Gold standard	kingdom	Shannon equitability (unfiltered)	8	0.38618935696395573
Gold standard	phylum	Shannon diversity (unfiltered)	8	0.8777405705926243
Gold standard	phylum	Shannon equitability (unfiltered)	8	0.3532287905734844
Gold standard	class	Shannon diversity (unfiltered)	8	1.1497515602269688
Gold standard	class	Shannon equitability (unfiltered)	8	0.38379649956601747
Gold standard	order	Shannon diversity (unfiltered)	8	1.6423071280097294
Gold standard	order	Shannon equitability (unfiltered)	8	0.48286145839825934
Gold standard	family	Shannon diversity (unfiltered)	8	1.8995499705597017
Gold standard	family	Shannon equitability (unfiltered)	8	0.4990066694024964
Gold standard	genus	Shannon diversity (unfiltered)	8	2.4539271143336325
Gold standard	genus	Shannon equitability (unfiltered)	8	0.5568603254806989
Gold standard	species	Shannon diversity (unfiltered)	8	2.5918506002655057
Gold standard	species	Shannon equitability (unfiltered)	8	0.54232760547019
Gold standard	strain	Shannon diversity (unfiltered)	8	2.611938145747943
Gold standard	strain	Shannon equitability (unfiltered)	8	0.5074193197318122
Gold standard	cellular root	True positives (unfiltered)	8	1.0
Gold standard	cellular root	False negatives (unfiltered)	8	0.0
Gold standard	cellular root	False positives (unfiltered)	8	0.0
Gold standard	cellular root	Completeness (unfiltered)	8	1.0
Gold standard	cellular root	Purity (unfiltered)	8	1.0
Gold standard	cellular root	F1 score (unfiltered)	8	1.0
Gold standard	cellular root	Jaccard index (unfiltered)	8	1.0
Gold standard	domain	True positives (unfiltered)	8	2.0
Gold standard	domain	False negatives (unfiltered)	8	0.0
Gold standard	domain	False positives (unfiltered)	8	0.0
Gold standard	domain	Completeness (unfiltered)	8	1.0
Gold standard	domain	Purity (unfiltered)	8	1.0
Gold standard	domain	F1 score (unfiltered)	8	1.0
Gold standard	domain	Jaccard index (unfiltered)	8	1.0
Gold standard	kingdom	True positives (unfiltered)	8	6.0
Gold standard	kingdom	False negatives (unfiltered)	8	0.0
Gold standard	kingdom	False positives (unfiltered)	8	0.0
Gold standard	kingdom	Completeness (unfiltered)	8	1.0
Gold standard	kingdom	Purity (unfiltered)	8	1.0
Gold standard	kingdom	F1 score (unfiltered)	8	1.0
Gold standard	kingdom	Jaccard index (unfiltered)	8	1.0
Gold standard	phylum	True positives (unfiltered)	8	12.0
Gold standard	phylum	False negatives (unfiltered)	8	0.0
Gold standard	phylum	False positives (unfiltered)	8	0.0
Gold standard	phylum	Completeness (unfiltered)	8	1.0
Gold standard	phylum	Purity (unfiltered)	8	1.0
Gold standard	phylum	F1 score (unfiltered)	8	1.0
Gold standard	phylum	Jaccard index (unfiltered)	8	1.0
Gold standard	class	True positives (unfiltered)	8	20.0
Gold standard	class	False negatives (unfiltered)	8	0.0
Gold standard	class	False positives (unfiltered)	8	0.0
Gold standard	class	Completeness (unfiltered)	8	1.0
Gold standard	class	Purity (unfiltered)	8	1.0
Gold standard	class	F1 score (unfiltered)	8	1.0
Gold standard	class	Jaccard index (unfiltered)	8	1.0
Gold standard	order	True positives (unfiltered)	8	30.0
Gold standard	order	False negatives (unfiltered)	8	0.0
Gold standard	order	False positives (unfiltered)	8	0.0
Gold standard	order	Completeness (unfiltered)	8	1.0
Gold standard	order	Purity (unfiltered)	8	1.0
Gold standard	order	F1 score (unfiltered)	8	1.0
Gold standard	order	Jaccard index (unfiltered)	8	1.0
Gold standard	family	True positives (unfiltered)	8	45.0
Gold standard	family	False negatives (unfiltered)	8	0.0
Gold standard	family	False positives (unfiltered)	8	0.0
Gold standard	family	Completeness (unfiltered)	8	1.0
Gold standard	family	Purity (unfiltered)	8	1.0
Gold standard	family	F1 score (unfiltered)	8	1.0
Gold standard	family	Jaccard index (unfiltered)	8	1.0
Gold standard	genus	True positives (unfiltered)	8	82.0
Gold standard	genus	False negatives (unfiltered)	8	0.0
Gold standard	genus	False positives (unfiltered)	8	0.0
Gold standard	genus	Completeness (unfiltered)	8	1.0
Gold standard	genus	Purity (unfiltered)	8	1.0
Gold standard	genus	F1 score (unfiltered)	8	1.0
Gold standard	genus	Jaccard index (unfiltered)	8	1.0
Gold standard	species	True positives (unfiltered)	8	119.0
Gold standard	species	False negatives (unfiltered)	8	0.0
Gold standard	species	False positives (unfiltered)	8	0.0
Gold standard	species	Completeness (unfiltered)	8	1.0
Gold standard	species	Purity (unfiltered)	8	1.0
Gold standard	species	F1 score (unfiltered)	8	1.0
Gold standard	species	Jaccard index (unfiltered)	8	1.0
Gold standard	strain	True positives (unfiltered)	8	172.0
Gold standard	strain	False negatives (unfiltered)	8	0.0
Gold standard	strain	False positives (unfiltered)	8	0.0
Gold standard	strain	Completeness (unfiltered)	8	1.0
Gold standard	strain	Purity (unfiltered)	8	1.0
Gold standard	strain	F1 score (unfiltered)	8	1.0
Gold standard	strain	Jaccard index (unfiltered)	8	1.0
Gold standard	cellular root	L1 norm error (unfiltered)	8	0.0
Gold standard	domain	L1 norm error (unfiltered)	8	0.0
Gold standard	kingdom	L1 norm error (unfiltered)	8	0.0
Gold standard	phylum	L1 norm error (unfiltered)	8	0.0
Gold standard	class	L1 norm error (unfiltered)	8	0.0
Gold standard	order	L1 norm error (unfiltered)	8	0.0
Gold standard	family	L1 norm error (unfiltered)	8	0.0
Gold standard	genus	L1 norm error (unfiltered)	8	0.0
Gold standard	species	L1 norm error (unfiltered)	8	0.0
Gold standard	strain	L1 norm error (unfiltered)	8	0.0
Gold standard	na	Weighted UniFrac error (unfiltered)	8	0.0
Gold standard	na	Unweighted UniFrac error (unfiltered)	8	0.0
Gold standard	na	Weighted UniFrac (CAMI) (unfiltered)	8	0.0
Gold standard	na	Unweighted UniFrac (CAMI) (unfiltered)	8	0.0
Gold standard	cellular root	Sum of abundances (unfiltered)	8	1.0
Gold standard	domain	Sum of abundances (unfiltered)	8	0.9999979999999999
Gold standard	kingdom	Sum of abundances (unfiltered)	8	1.0000010000000001
Gold standard	phylum	Sum of abundances (unfiltered)	8	0.999996
Gold standard	class	Sum of abundances (unfiltered)	8	0.999997
Gold standard	order	Sum of abundances (unfiltered)	8	0.999999
Gold standard	family	Sum of abundances (unfiltered)	8	0.999969
Gold standard	genus	Sum of abundances (unfiltered)	8	0.9999859999999999
Gold standard	species	Sum of abundances (unfiltered)	8	0.9999790000000001
Gold standard	strain	Sum of abundances (unfiltered)	8	0.999966
Gold standard	cellular root	Taxon counts (unfiltered)	8	1.0
Gold standard	domain	Taxon counts (unfiltered)	8	2.0
Gold standard	kingdom	Taxon counts (unfiltered)	8	6.0
Gold standard	phylum	Taxon counts (unfiltered)	8	12.0
Gold standard	class	Taxon counts (unfiltered)	8	20.0
Gold standard	order	Taxon counts (unfiltered)	8	30.0
Gold standard	family	Taxon counts (unfiltered)	8	45.0
Gold standard	genus	Taxon counts (unfiltered)	8	82.0
Gold standard	species	Taxon counts (unfiltered)	8	119.0
Gold standard	strain	Taxon counts (unfiltered)	8	172.0
Gold standard	cellular root	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	domain	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	kingdom	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	phylum	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	class	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	order	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	family	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	genus	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	species	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	strain	Bray-Curtis distance (unfiltered)	9	0.0
Gold standard	cellular root	Shannon diversity (unfiltered)	9	0.0
Gold standard	cellular root	Shannon equitability (unfiltered)	9	0.0
Gold standard	domain	Shannon diversity (unfiltered)	9	0.098039113279732
Gold standard	domain	Shannon equitability (unfiltered)	9	0.14144054254182067
Gold standard	kingdom	Shannon diversity (unfiltered)	9	0.7438019664931588
Gold standard	kingdom	Shannon equitability (unfiltered)	9	0.46215014617633743
Gold standard	phylum	Shannon diversity (unfiltered)	9	0.9549325268380344
Gold standard	phylum	Shannon equitability (unfiltered)	9	0.3982377953160638
Gold standard	class	Shannon diversity (unfiltered)	9	1.2627445503719845
Gold standard	class	Shannon equitability (unfiltered)	9	0.4368796321519234
Gold standard	order	Shannon diversity (unfiltered)	9	1.6189206555027802
Gold standard	order	Shannon equitability (unfiltered)	9	0.4807776736115529
Gold standard	family	Shannon diversity (unfiltered)	9	2.04590305791627
Gold standard	family	Shannon equitability (unfiltered)	9	0.5343678986996235
Gold standard	genus	Shannon diversity (unfiltered)	9	2.6323023133126253
Gold standard	genus	Shannon equitability (unfiltered)	9	0.5973383294038511
Gold standard	species	Shannon diversity (unfiltered)	9	2.8488619510812074
Gold standard	species	Shannon equitability (unfiltered)	9	0.5930161263977957
Gold standard	strain	Shannon diversity (unfiltered)	9	2.88597575698358
Gold standard	strain	Shannon equitability (unfiltered)	9	0.5575526030133859
Gold standard	cellular root	True positives (unfiltered)	9	1.0
Gold standard	cellular root	False negatives (unfiltered)	9	0.0
Gold standard	cellular root	False positives (unfiltered)	9	0.0
Gold standard	cellular root	Completeness (unfiltered)	9	1.0
Gold standard	cellular root	Purity (unfiltered)	9	1.0
Gold standard	cellular root	F1 score (unfiltered)	9	1.0
Gold standard	cellular root	Jaccard index (unfiltered)	9	1.0
Gold standard	domain	True positives (unfiltered)	9	2.0
Gold standard	domain	False negatives (unfiltered)	9	0.0
Gold standard	domain	False positives (unfiltered)	9	0.0
Gold standard	domain	Completeness (unfiltered)	9	1.0
Gold standard	domain	Purity (unfiltered)	9	1.0
Gold standard	domain	F1 score (unfiltered)	9	1.0
Gold standard	domain	Jaccard index (unfiltered)	9	1.0
Gold standard	kingdom	True positives (unfiltered)	9	5.0
Gold standard	kingdom	False negatives (unfiltered)	9	0.0
Gold standard	kingdom	False positives (unfiltered)	9	0.0
Gold standard	kingdom	Completeness (unfiltered)	9	1.0
Gold standard	kingdom	Purity (unfiltered)	9	1.0
Gold standard	kingdom	F1 score (unfiltered)	9	1.0
Gold standard	kingdom	Jaccard index (unfiltered)	9	1.0
Gold standard	phylum	True positives (unfiltered)	9	11.0
Gold standard	phylum	False negatives (unfiltered)	9	0.0
Gold standard	phylum	False positives (unfiltered)	9	0.0
Gold standard	phylum	Completeness (unfiltered)	9	1.0
Gold standard	phylum	Purity (unfiltered)	9	1.0
Gold standard	phylum	F1 score (unfiltered)	9	1.0
Gold standard	phylum	Jaccard index (unfiltered)	9	1.0
Gold standard	class	True positives (unfiltered)	9	18.0
Gold standard	class	False negatives (unfiltered)	9	0.0
Gold standard	class	False positives (unfiltered)	9	0.0
Gold standard	class	Completeness (unfiltered)	9	1.0
Gold standard	class	Purity (unfiltered)	9	1.0
Gold standard	class	F1 score (unfiltered)	9	1.0
Gold standard	class	Jaccard index (unfiltered)	9	1.0
Gold standard	order	True positives (unfiltered)	9	29.0
Gold standard	order	False negatives (unfiltered)	9	0.0
Gold standard	order	False positives (unfiltered)	9	0.0
Gold standard	order	Completeness (unfiltered)	9	1.0
Gold standard	order	Purity (unfiltered)	9	1.0
Gold standard	order	F1 score (unfiltered)	9	1.0
Gold standard	order	Jaccard index (unfiltered)	9	1.0
Gold standard	family	True positives (unfiltered)	9	46.0
Gold standard	family	False negatives (unfiltered)	9	0.0
Gold standard	family	False positives (unfiltered)	9	0.0
Gold standard	family	Completeness (unfiltered)	9	1.0
Gold standard	family	Purity (unfiltered)	9	1.0
Gold standard	family	F1 score (unfiltered)	9	1.0
Gold standard	family	Jaccard index (unfiltered)	9	1.0
Gold standard	genus	True positives (unfiltered)	9	82.0
Gold standard	genus	False negatives (unfiltered)	9	0.0
Gold standard	genus	False positives (unfiltered)	9	0.0
Gold standard	genus	Completeness (unfiltered)	9	1.0
Gold standard	genus	Purity (unfiltered)	9	1.0
