"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","best_hit_species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","species_group_names"
1328,"Streptococcus anginosus",23219,0.00144425911821136,23195.1,0.00144277127907631,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus anginosus","Streptococcus","Streptococcus anginosus",41,0.88,1,1,0.02,"Streptococcus anginosus, Streptococcus sp. AC15, Streptococcus sp. CM7, Streptococcus sp. HMSC057E02, Streptococcus sp. HMSC061D01, Streptococcus sp. HMSC066E07, Streptococcus sp. HMSC36C04, Streptococcus sp. OBRC6, Streptococcus viridans"
2949660,"Bacteroides sp. B1-V-101",21097,0.00131226730767496,22437.9,0.00139567330475875,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. B1-V-101","Bacteroides","Bacteroides sp. B1-V-101",44,0.98,1,0.42,0.16,"Bacteroides sp. B1-V-101"
2292004,"Butyricicoccus sp. AM05-1",17650,0.00109785836756236,17458.1,0.00108591960683854,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus sp. AM05-1","Butyricicoccus","Butyricicoccus sp. AM05-1",36,0.96,0.98,0.96,0.82,"Butyricicoccus sp. AM05-1"
2584599,"Akkermansia sp. BIOML-A43",16922,0.00105257559750086,16922.1,0.00105258135374783,"Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia sp. BIOML-A43","Akkermansia","0",13,0,1,1,0,"Akkermansia sp., Akkermansia sp. BIOML-A13, Akkermansia sp. BIOML-A16, Akkermansia sp. BIOML-A18, Akkermansia sp. BIOML-A22, Akkermansia sp. BIOML-A24, Akkermansia sp. BIOML-A36, Akkermansia sp. BIOML-A49, Akkermansia sp. BIOML-A58, Akkermansia sp. BIOML-A7"
1981499,"Krischvirus ecd7",16892,0.00105070954928404,16859.2,0.00104867233005172,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Krischvirus","Krischvirus ecd7","Krischvirus","Krischvirus ecd7",16,1,1,0.98,0.04,"Krischvirus ecd7, Krischvirus gec3s, Krischvirus georgiaone, Krischvirus jse, Krischvirus kfsec, Krischvirus RB49"
1351,"Enterococcus faecalis",15410,0.000958526767373142,15310.5,0.000952336701615408,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus","Enterococcus faecalis",99,0.96,0.96,1,0.1,"Enterococcus faecalis"
2763042,"Dysosmobacter segnis",13007,0.00080905630520587,10959.9,0.000681721102226186,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","Dysosmobacter segnis","Dysosmobacter","Dysosmobacter segnis",32,0.98,0.98,0.88,0.88,"Dysosmobacter segnis"
47678,"Bacteroides caccae",12950,0.000805510813593912,13160.5,0.000818605455263151,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae","Bacteroides","Bacteroides sp. 43_46",34,0.96,1,0.78,0.2,"Bacteroides caccae, Bacteroides sp. 43_46"
1547,"Thomasclavelia ramosa",12640,0.00078622831535344,12603.3,0.000783948393453504,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia ramosa","Thomasclavelia","0",29,0.96,0.96,1,0.06,"Erysipelatoclostridium sp. MSK.23.31, Erysipelatoclostridium sp. MSK.23.67, Erysipelatoclostridium sp. MSK.7.34, Thomasclavelia ramosa, Thomasclavelia sp."
1211280,"Tulanevirus ime13",12231,0.000760787857997463,12231,0.00076078785799748,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tulanevirus","Tulanevirus ime13","Tulanevirus","Tulanevirus ime13",11,1,1,0.98,0.04,"Tulanevirus 50ahydr13pp, Tulanevirus 60ahydrpp, Tulanevirus aes12, Tulanevirus aes508, Tulanevirus as4, Tulanevirus asgz, Tulanevirus bteighttwo, Tulanevirus ime13"
457390,"Bacteroides sp. 3_1_23",11394,0.000708725112748188,11251.6,0.000699869542690045,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. 3_1_23","Bacteroides","Bacteroides sp. 3_1_23",45,1,1,0.7,0.3,"Bacteroides sp. 3_1_23"
2093857,"Dysosmobacter welbionis",10739,0.000667983060014288,10763.2,0.00066948987129776,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","Dysosmobacter welbionis","Oscillibacter","Dysosmobacter welbionis",16,1,1,1,1,"Oscillibacter acetigenes, Oscillibacter sp., Oscillibacter sp. KLE 1728, Oscillibacter sp. PEA192"
5480,"Candida parapsilosis",10452,0.000650131198740044,10452,0.000650131198109634,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Candida","Candida parapsilosis","Candida","Candida parapsilosis",8,1,1,0.14,0.02,"Candida parapsilosis"
28116,"Bacteroides ovatus",10427,0.000648576158559361,11261.7,0.000700494335006564,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides","0",54,0.98,1,1,0.08,"Bacteroides ovatus, Bacteroides sp. 1_1_30, Bacteroides sp. BFG-606, Bacteroides sp. HMSC073E02, Bacteroides sp. MSSM.1001136sp1_RTP21357st2_B10_RTP21359_211015, Bacteroides sp. MSSM.1001136sp1_RTP21357st2_D2_RTP21359_211015, Bacteroides sp. MSSM.1001136sp1_RTP21357st2_E1_RTP21359_211015, Bacteroides sp. MSSM.1001136sp1_RTP21357st2_E5_RTP21359_211015"
1496,"Clostridioides difficile",9998,0.000621891669058837,10206.3,0.00063484571977537,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile","Clostridioides","Clostridioides difficile",71,0.88,0.88,0.8,0.42,"Clostridioides difficile"
1897495,"Phapecoctavirus ESCO5",9096,0.000565785819339786,9066.4,0.000563943703564016,"0","Uroviricota","Caudoviricetes","0","0","Phapecoctavirus","Phapecoctavirus ESCO5","Phapecoctavirus","Phapecoctavirus ESCO5",19,0.92,1,1,0.1,"Phapecoctavirus ESCO13, Phapecoctavirus ESCO5, Phapecoctavirus Mt1B1P17, Phapecoctavirus nepoznato, Phapecoctavirus nieznany, Phapecoctavirus phAPEC8, Phapecoctavirus Ro121c4YLVW, Phapecoctavirus schickermooser, Phapecoctavirus tuntematon, Phapecoctavirus ZCKP1"
562,"Escherichia coli",8290,0.000515651323914559,8345.4,0.000519097480836699,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Vequintavirus","Escherichia coli",91,0.64,0.64,0.96,0.78,"Vequintavirus CM1, Vequintavirus JES2013, Vequintavirus murica, Vequintavirus PDX, Vequintavirus phiWec193, Vequintavirus rV5ev146, Vequintavirus slur16, Vequintavirus sophiarose, Vequintavirus V18"
674529,"Bacteroides faecis",8148,0.000506818695688278,8796.2,0.000547140438515357,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis","Bacteroides","Bacteroides faecis",51,0.98,1,0.56,0.24,"Bacteroides faecis"
544644,"Butyricimonas synergistica",8148,0.000506818695688278,8159.5,0.000507534286636529,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas synergistica","Butyricimonas","Butyricimonas synergistica",23,1,1,0.86,0.1,"Butyricimonas sp. Marseille-P2440, Butyricimonas synergistica"
2986997,"Romboutsia sp. 1001216sp1",7577,0.000471301577961473,7684.5,0.000477985693191125,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Romboutsia","Romboutsia sp. 1001216sp1","Romboutsia","Romboutsia hominis",8,1,1,0.98,0,"Romboutsia hominis, Romboutsia sp. 1001216sp1, Romboutsia sp. 1001285H_161024_C4, Romboutsia sp. D33t1_170424_H2, Romboutsia sp. MSSM.1001216sp_RTP31141st1_F12_RTP31141_220114"
2508180,"Tequatrovirus kaw",7110,0.00044225342738631,6600.8,0.000410579296407958,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus kaw","Tequatrovirus","Tequatrovirus kaw",80,0.8,1,1,0.12,"Enterobacteria phage RB68, Tequatrovirus ar1, Tequatrovirus gee4507, Tequatrovirus gee50, Tequatrovirus nbeco, Tequatrovirus pd112, Tequatrovirus sf21, Tequatrovirus slur07, Tequatrovirus vtec, Tequatrovirus zeezeesix"
2650157,"Bacteroides zhangwenhongii",6899,0.000429128888261344,7188.6,0.000447142354823727,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides zhangwenhongii","Bacteroides","Bacteroides vicugnae",39,0.98,1,0.94,0.2,"Bacteroides vicugnae, Bacteroides zhangwenhongii"
626935,"Collinsella tanakaei",6815,0.000423903953254248,6814.2,0.000423853810017996,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella tanakaei","Collinsella","Collinsella tanakaei",41,1,1,0.88,0.22,"Collinsella sp. UBA1693, Collinsella tanakaei"
180164,"Blautia schinkii",6762,0.0004206072680712,5813.9,0.000361631973032149,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia schinkii","Blautia","Blautia luti",103,0.62,0.98,0.96,0.64,"Blautia aquisgranensis, Blautia schinkii, Blautia sp. NSJ-140, Blautia sp. NSJ-157, Blautia wexlerae"
1673721,"Intestinimonas massiliensis (ex Afouda et al. 2020)",6724,0.000418243606996561,8191.9,0.000509551530576979,"Bacteria","Bacillota","Clostridia","Eubacteriales","0","Intestinimonas","Intestinimonas massiliensis (ex Afouda et al. 2020)","Flavonifractor","Intestinimonas massiliensis (ex Afouda et al. 2020)",76,0.88,0.88,1,0.88,"Flavonifractor porci, Flavonifractor sp. An100"
5076,"Penicillium chrysogenum",6193,0.000385214553558849,6322.3,0.000393256818122742,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium chrysogenum","Penicillium","Penicillium samsonianum",19,1,1,0.62,0.04,"Penicillium chrysogenum"
84112,"Eggerthella lenta",5956,0.000370472772645972,5951,0.000370158773483197,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella lenta","Eggerthella","Eggerthella lenta",16,1,1,1,0.04,"Eggerthella lenta, Eggerthella sp., Eggerthella sp. BIOML-A1, Eggerthella sp. BIOML-A3, Eggerthella sp. BIOML-A5"
4950,"Torulaspora delbrueckii",5722,0.000355917596554777,5723.8,0.000356028866472285,"Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora","Torulaspora delbrueckii","Torulaspora","Torulaspora delbrueckii",34,1,1,0.18,0.18,"Torulaspora delbrueckii"
1211819,"Holdemania massiliensis",5711,0.000355233378875277,5255.4,0.000326892299577379,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania massiliensis","Holdemania","Holdemania massiliensis",78,0.76,0.76,0.58,0.48,"Holdemania massiliensis"
1874589,"Skunavirus sv3R16S",5219,0.000324630188119431,4451.8,0.000276910877345643,"0","Uroviricota","Caudoviricetes","0","0","Skunavirus","Skunavirus sv3R16S","Skunavirus","Skunavirus sv3R16S",111,0.84,1,1,0.4,"Skunavirus bibb29, Skunavirus bIBB5g1, Skunavirus bIBBF12, Skunavirus LP1502a, Skunavirus P475, Skunavirus sv10W18, Skunavirus sv340, Skunavirus sv3R16S, Skunavirus sv56003"
88431,"Dorea longicatena",5149,0.000320276075613518,5023.2,0.000312448679340149,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena","Dorea","Dorea longicatena",64,0.82,0.96,1,0.56,"Dorea longicatena, Dorea sp. MB18-49"
2850324,"Bacteroides sp. MSK.20.12",4718,0.000293467182898539,4752,0.000295579098978466,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. MSK.20.12","Bacteroides","Bacteroides sp. MSK.20.12",31,1,1,1,0.1,"Bacteroides sp. D22, Bacteroides sp. MSK.20.12"
