"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","best_hit_species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","species_group_names"
2763023,"Bacteroides hominis",320081,0.0202385905365537,349092.4,0.0220729715098903,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides hominis","Bacteroides","Bacteroides hominis",12,1,1,1,0.02,"Bacteroides hominis, Bacteroides sp. 47, Bacteroides sp. HF-4919, Bacteroides sp. NGMCC 1.200775, Bacteroides sp. PHL 2737, Bacteroides sp. UW, Bacteroides sp. ZJ-18, Bacteroides sp. ZJ-21"
3136601,"Owariibacterium komagatae",292885,0.0185189985950385,293358.4,0.0185489315607474,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Owariibacterium","Owariibacterium komagatae","Owariibacterium","Owariibacterium komagatae",62,1,1,0.86,0.86,"Owariibacterium komagatae"
626937,"Christensenella minuta",245713,0.0155363323549608,246634.5,0.0155945983140578,"Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella minuta","Christensenella","Christensenella minuta",22,1,1,0.6,0.16,"Christensenella minuta"
594,"Salmonella enterica",241797,0.0152887252788109,241562.8,0.0152739162096545,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","Salmonella","Salmonella enterica",103,0.88,0.98,1,0.16,"Salmonella enterica, Salmonella sp. 32010601-2015-00137-FB-01-SM-01, Salmonella sp. ZJJH19_0144"
2293009,"Clostridium sp. AF29-8BH",236904,0.0149793428928043,238081.3,0.0150537800007588,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. AF29-8BH","Clostridium","Clostridium sp. AF29-8BH",36,0.92,1,0.98,0.08,"Clostridium sp. AF29-8BH"
33038,"Mediterraneibacter gnavus",221041,0.0139763318997078,222978.6,0.0140988453864132,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter gnavus","Mediterraneibacter","Mediterraneibacter gnavus",62,0.9,0.94,0.36,0.36,"Mediterraneibacter gnavus"
487174,"Barnesiella intestinihominis",193183,0.0122148819693235,193078.7,0.012208284717904,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis","Barnesiella","Barnesiella intestinihominis",3,1,1,1,0,"Barnesiella intestinihominis, Barnesiella sp., Barnesiella sp. B2-R-119"
858893,"Exophiala dermatitidis",180583,0.0114181891298217,180583.2,0.0114182022480229,"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala dermatitidis","Exophiala","Exophiala dermatitidis",14,1,1,0.12,0.1,"Exophiala dermatitidis"
328813,"Alistipes onderdonkii",172584,0.010912415635919,173143.3,0.0109477793662158,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes onderdonkii","Alistipes","Alistipes onderdonkii",23,1,1,0.96,0.08,"Alistipes onderdonkii, Alistipes sp. AM16-43, Alistipes sp. CAG:29, Alistipes sp. UBA1686"
626939,"Phascolarctobacterium succinatutens",169559,0.0107211461248481,170263.5,0.0107656883759437,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium succinatutens","Phascolarctobacterium","Phascolarctobacterium succinatutens",35,0.96,0.98,0.94,0.12,"Phascolarctobacterium sp., Phascolarctobacterium sp. Marseille-Q4147, Phascolarctobacterium succinatutens, uncultured Phascolarctobacterium sp."
1304,"Streptococcus salivarius",164212,0.0103830575047833,163213,0.0103198917951189,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius","Streptococcus","Streptococcus salivarius",55,0.84,1,1,0,"Streptococcus koreensis, Streptococcus salivarius, Streptococcus sp. 21.1, Streptococcus sp. 27098_8_73, Streptococcus sp. HMSC065H07, Streptococcus sp. SR4, Streptococcus sp. SS6"
823,"Parabacteroides distasonis",155766,0.00984902038395537,156653.2,0.00990511752238875,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Parabacteroides","Parabacteroides distasonis",26,0.98,1,1,0.04,"Parabacteroides distasonis, Parabacteroides sp. 20_3, Parabacteroides sp. AF21-43, Parabacteroides sp. AF27-14, Parabacteroides sp. AF39-10AC, Parabacteroides sp. AM25-14, Parabacteroides sp. D26, Parabacteroides sp. merdae-related_45_40"
1160721,"Ruminococcus bicirculans (ex Wegman et al. 2014)",132743,0.00839328552333235,133563.8,0.00844518297785044,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bicirculans (ex Wegman et al. 2014)","Ruminococcus","Ruminococcus bicirculans (ex Wegman et al. 2014)",27,0.94,1,1,0.88,"Ruminococcus bicirculans (ex Wegman et al. 2014), Ruminococcus sp. AM31-15AC, Ruminococcus sp. CAG:57, Ruminococcus sp. RTP21198st1_G1_RTP21198_201120, Ruminococcus sp. RTP21204st1_B2_RTP21204_210225, Ruminococcus sp. RTP21359st1_H3_RTP21359_211015, Ruminococcus sp. TM463"
239935,"Akkermansia muciniphila",127974,0.00809174360653996,127942,0.00808972194796919,"Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila","Akkermansia","Akkermansia muciniphila",25,1,1,0.96,0.02,"Akkermansia muciniphila, Akkermansia sp. 54_46, Akkermansia sp. UBA7059, Akkermansia sp. UNK.MGS-1"
1196081,"Talaromyces amestolkiae",113701,0.00718926766223764,113700.5,0.00718923363883313,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces amestolkiae","Talaromyces","Talaromyces amestolkiae",27,1,1,0.244897959183673,0.102040816326531,"Talaromyces amestolkiae"
5480,"Candida parapsilosis",107120,0.00677315372757404,107119.8,0.00677314008451683,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Candida","Candida parapsilosis","Candida","Candida parapsilosis",6,1,1,0.06,0,"Candida parapsilosis"
89153,"[Clostridium] hylemonae",78495,0.00496320670132491,78197.8,0.00494441389820775,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","[Clostridium] hylemonae","Lachnoclostridium","[Clostridium] hylemonae",18,1,1,0.38,0.34,"[Clostridium] hylemonae"
1318,"Streptococcus parasanguinis",72482,0.00458300717402933,72894.8,0.00460910601572492,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus parasanguinis","Streptococcus","Streptococcus parasanguinis",63,0.9,1,1,0.02,"Streptococcus australis, Streptococcus ilei, Streptococcus infantis, Streptococcus parasanguinis, Streptococcus rubneri, Streptococcus sp. 27098_8_148, Streptococcus sp. 27098_8_98, Streptococcus sp. CF8_Ac1-11, Streptococcus sp. HMSC072C09"
61420,"Aspergillus caelatus",70544,0.0044604682277631,69424.6,0.0043896860158196,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus caelatus","Aspergillus","0",43,1,1,1,0.18,"Aspergillus bombycis, Aspergillus caelatus, Aspergillus flavus, Aspergillus nomiae, Aspergillus oryzae, Aspergillus pseudonomiae, Aspergillus pseudotamarii"
626935,"Collinsella tanakaei",63241,0.00399870252880424,63219.3,0.00399732929640065,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella tanakaei","Collinsella","Collinsella tanakaei",34,1,1,0.86,0.18,"Collinsella sp. UBA1693, Collinsella tanakaei"
39486,"Dorea formicigenerans",62154,0.0039299719639996,62275.5,0.00393765377894185,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea","Dorea formicigenerans",53,0.92,0.96,0.96,0.26,"Dorea formicigenerans, Dorea sp. 210702-DFI.3.125, Dorea sp. 210702-DFI.3.17, Dorea sp. AGR2135, Dorea sp. Marseille-P4042"
1796635,"Longicatena caecimuris",54268,0.00343134341381617,54320.1,0.0034346404731682,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Longicatena caecimuris","Longicatena","Longicatena caecimuris",39,0.88,0.96,1,0.18,"Longicatena caecimuris, Longicatena sp., Longicatena sp. 210702-DFI.1.160, Longicatena sp. 210702-DFI.1.163, Longicatena sp. 210702-DFI.1.204, Longicatena sp. 210702-DFI.1.211, Longicatena sp. 210702-DFI.1.213, Longicatena sp. 210702-DFI.1.249, Longicatena sp. 210702-DFI.1.255"
40545,"Sutterella wadsworthensis",46047,0.00291153295083646,46026.9,0.00291026328830995,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis","Sutterella","Sutterella wadsworthensis",36,1,1,0.92,0.18,"Sutterella sp., Sutterella sp. KLE1602, Sutterella wadsworthensis"
53346,"Enterococcus mundtii",36525,0.00230946079069867,36489.8,0.0023072332594493,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii","Enterococcus","0",32,0.92,1,1,0,"Enterococcus mundtii, Enterococcus sp. AZ014, Enterococcus sp. AZ033, Enterococcus sp. AZ093, Enterococcus sp. AZ095b, Enterococcus sp. AZ153, Enterococcus sp. AZ162, Enterococcus sp. AZ172, Enterococcus sp. DIV0765f, Enterococcus sp. DIV1368c"
5068,"Aspergillus tubingensis",35822,0.00226501038862171,35795.8,0.0022633539753394,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tubingensis","Aspergillus","Aspergillus tubingensis",10,1,1,1,0,"Aspergillus costaricensis, Aspergillus eucalypticola, Aspergillus luchuensis, Aspergillus neoniger, Aspergillus niger, Aspergillus piperis, Aspergillus tubingensis, Aspergillus vadensis, Aspergillus welwitschiae"
35833,"Bilophila wadsworthia",30769,0.00194551126814531,30793.1,0.00194703267519195,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila wadsworthia","Bilophila","Bilophila wadsworthia",10,1,1,0.92,0.08,"Bilophila sp., Bilophila sp. 4_1_30, Bilophila wadsworthia"
2003188,"Parolsenella catena",29811,0.001884937320507,29825.5,0.00188585438546281,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella","Parolsenella catena","Parolsenella","Parolsenella catena",44,1,1,0.74,0.58,"Parolsenella catena"
1108849,"Penicillium rubens",29569,0.00186963575962133,29591.3,0.00187104652731765,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium rubens","Penicillium","Penicillium rubens",22,1,1,0.96,0.04,"Penicillium chrysogenum, Penicillium mononematosum, Penicillium rubens"
2584601,"Akkermansia sp. BIOML-A45",29486,0.00186438770361509,29485.7,0.00186436725294273,"Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia sp. BIOML-A45","Akkermansia","Akkermansia sp. BIOML-A16",18,0,1,1,0,"Akkermansia sp., Akkermansia sp. BIOML-A13, Akkermansia sp. BIOML-A16, Akkermansia sp. BIOML-A18, Akkermansia sp. BIOML-A22, Akkermansia sp. BIOML-A24, Akkermansia sp. BIOML-A36, Akkermansia sp. BIOML-A49, Akkermansia sp. BIOML-A58, Akkermansia sp. BIOML-A7"
2787126,"Romboutsia sp. D33t1_170424_H2",29484,0.00186426124443422,29462.4,0.00186289437061337,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Romboutsia","Romboutsia sp. D33t1_170424_H2","Romboutsia","Romboutsia sp. D33t1_170424_H2",12,1,1,0.959183673469388,0.0204081632653061,"Romboutsia hominis, Romboutsia sp. 1001216sp1, Romboutsia sp. 1001285H_161024_C4, Romboutsia sp. D33t1_170424_H2, Romboutsia sp. MSSM.1001216sp_RTP31141st1_F12_RTP31141_220114"
3141596,"Ruminococcus sp. 1001136sp1_2201st1_G3_2201SCRN_220225",28856,0.00182455306164,30614.9,0.0019357683821492,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. 1001136sp1_2201st1_G3_2201SCRN_220225","Ruminococcus","Ruminococcus sp. 1001136sp1_2201st1_G3_2201SCRN_220225",66,0.98,0.98,0.8,0.74,"Ruminococcus sp. 1001136sp1_2201st1_G3_2201SCRN_220225"
1590,"Lactiplantibacillus plantarum",25485,0.00161140611227805,25428.8,0.00160785424499426,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus plantarum","Lactiplantibacillus","Lactiplantibacillus plantarum",14,1,1,0.84,0.04,"Lactiplantibacillus plantarum, Lactiplantibacillus sp. ME-2, Lactiplantibacillus sp. YT640"
28118,"Odoribacter splanchnicus",25018,0.00158187789354413,24912.4,0.00157520041818029,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus","Odoribacter","Odoribacter splanchnicus",15,1,1,0.98,0.14,"Odoribacter sp., Odoribacter sp. N15.MGS-14, Odoribacter sp. N54.MGS-14, Odoribacter splanchnicus"
562,"Escherichia coli",22667,0.00143322512642757,22347.3,0.00141301292227819,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Shigella","Escherichia coli",108,0.74,0.74,0.98,0.78,"Shigella boydii, Shigella sp. FC1544, Shigella sp. FC1567, Shigella sp. FC1708, Shigella sp. FC1764, Shigella sp. FC2125, Shigella sp. FC2175, Shigella sp. FC2541"
2981721,"Brotomerdimonas butyrica",21898,0.00138460157138178,21812.1,0.00137916775464409,"Bacteria","Bacillota","Clostridia","Eubacteriales","0","Brotomerdimonas","Brotomerdimonas butyrica","Brotomerdimonas","Brotomerdimonas butyrica",38,0.96,0.96,0.16,0.16,"Brotomerdimonas butyrica"
1234680,"Streptococcus rubneri",20457,0.00129348773156257,21080.8,0.00133292835446101,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus rubneri","Streptococcus","Streptococcus rubneri",62,0.979591836734694,1,0.816326530612245,0.0612244897959184,"Streptococcus rubneri"
1501392,"Coprobacter secundus",19276,0.00121881358525688,19241.5,0.00121663103316607,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter secundus","Coprobacter","Coprobacter secundus",14,1,1,0.82,0.82,"Coprobacter secundus"
1439894,"Alcyoneusvirus K641",18562,0.00117366765768511,18562,0.00117366765768512,"0","Uroviricota","Caudoviricetes","0","0","Alcyoneusvirus","Alcyoneusvirus K641","Alcyoneusvirus","Alcyoneusvirus K641",2,1,1,0.9,0,"Alcyoneusvirus K641, Alcyoneusvirus RaK2"
1496,"Clostridioides difficile",17505,0.00110683398059357,17164.2,0.00108528406190749,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile","Clostridioides","Clostridioides difficile",62,0.94,0.94,0.62,0.62,"Clostridioides difficile"
301301,"Roseburia hominis",17454,0.0011036092714813,16975,0.00107332116280327,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","Roseburia","Roseburia hominis",73,0.98,0.98,0.54,0.42,"Roseburia hominis"
47715,"Lacticaseibacillus rhamnosus",17018,0.00107604117005093,17067.4,0.00107916572646955,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus rhamnosus","Lacticaseibacillus","Lacticaseibacillus rhamnosus",2,1,1,0.02,0,"Lacticaseibacillus rhamnosus"
2163605,"Wroclawvirus PA5oct",16854,0.00106567151721931,16854,0.00106567022156567,"0","Uroviricota","Caudoviricetes","0","Arenbergviridae","Wroclawvirus","Wroclawvirus PA5oct","Wroclawvirus","Wroclawvirus PA5oct",5,1,1,0.04,0.04,"Wroclawvirus PA5oct"
1351,"Enterococcus faecalis",16581,0.00104840983903011,17081.7,0.00108007008884646,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus","Enterococcus faecalis",84,0.88,0.92,0.96,0.14,"Enterococcus faecalis, Enterococcus sp. AZ120, Enterococcus sp. C27, Enterococcus sp. C95, Enterococcus sp. DIV0294, Enterococcus sp. DIV1328a, Enterococcus sp. DIV2368, Enterococcus sp. DIV2445a, Enterococcus sp. MSG3331"
820,"Bacteroides uniformis",14939,0.000944586851533128,13298.3,0.000840843313396849,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides","Bacteroides uniformis",83,0.9,0.98,1,0.32,"Bacteroides eggerthii, Bacteroides nordii, Bacteroides sp. SL.2.06, Bacteroides uniformis"
2292004,"Butyricicoccus sp. AM05-1",14282,0.000903045010616248,14170,0.000895962268736069,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus sp. AM05-1","Butyricicoccus","Butyricicoccus sp. AM05-1",46,0.86,0.96,0.92,0.68,"Butyricicoccus sp. AM05-1"
1150298,"Fusicatenibacter saccharivorans",13982,0.000884076133485253,13971.2,0.000883394989937583,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Blautia","0",115,0.92,0.92,0.94,0.94,"Blautia sp. AM42-2"
246787,"Bacteroides cellulosilyticus",13675,0.000864664649221201,14863,0.0009397811304723,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides cellulosilyticus","Bacteroides","Bacteroides cellulosilyticus",20,0.98,1,0.78,0.06,"Bacteroides cellulosilyticus, Bacteroides sp. 14(A)"
358743,"Enterocloster citroniae",11882,0.000751293993568286,11598.4,0.000733363481660941,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster citroniae","Enterocloster","Enterocloster citroniae",63,0.84,0.86,0.98,0.96,"Enterocloster citroniae"
28116,"Bacteroides ovatus",11251,0.000711396122002759,11185.4,0.000707247610018703,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides","Bacteroides ovatus",64,0.92,1,0.96,0.22,"Bacteroides ovatus"
1680,"Bifidobacterium adolescentis",10134,0.00064076866948502,9298.6,0.000587948848250564,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium","Bifidobacterium adolescentis",19,0.92,1,0.9,0.02,"Bifidobacterium adolescentis, Bifidobacterium sp. MSK.17.10"
28129,"Prevotella denticola",9931,0.00062793306262638,9932,0.000627996340639564,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella denticola","Prevotella","Prevotella denticola",24,0.96,1,0.54,0.08,"Prevotella denticola"
208479,"Enterocloster bolteae",9170,0.000579815344304089,9731.1,0.000615293763848225,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster","Enterocloster bolteae","Enterocloster","Enterocloster bolteae",39,0.98,0.98,0.84,0.42,"Enterocloster bolteae"
2041347,"Justusliebigvirus PHB05",9070,0.000573492385260424,9054.2,0.000572493139939305,"0","Uroviricota","Caudoviricetes","0","0","Justusliebigvirus","Justusliebigvirus PHB05","Justusliebigvirus","Justusliebigvirus PHB05",26,0.98,1,0.98,0.22,"Justusliebigvirus alia, Justusliebigvirus muut, Justusliebigvirus PD06, Justusliebigvirus PHB05, Justusliebigvirus phi92, Justusliebigvirus VEcB"
132259,"Aspergillus pseudotamarii",9044,0.000571848415909071,10156.8,0.000642208949171744,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus pseudotamarii","Aspergillus","Aspergillus nomiae",35,1,1,1,0.16,"Aspergillus bombycis, Aspergillus caelatus, Aspergillus flavus, Aspergillus nomiae, Aspergillus oryzae, Aspergillus pseudonomiae, Aspergillus pseudotamarii"
1929886,"Eggerthella sp.",8932,0.000564766701780166,8936.4,0.000565046333942431,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella sp.","Eggerthella","Eggerthella sp.",24,1,1,1,0.06,"Eggerthella lenta, Eggerthella sp., Eggerthella sp. BIOML-A1, Eggerthella sp. BIOML-A3, Eggerthella sp. BIOML-A5"
33035,"Blautia producta",8921,0.000564071176285363,5949.3,0.000376170090255843,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia producta","Blautia","Blautia producta",77,0.88,0.98,1,1,"Blautia hominis, Blautia producta"
2126740,"Clostridium fessum",8908,0.000563249191609686,8900.6,0.000562784309051542,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum","Clostridium","Clostridium fessum",52,0.96,1,1,0.16,"Clostridium fessum"
1211280,"Tulanevirus ime13",8528,0.000539221947243759,8528,0.000539221947243761,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tulanevirus","Tulanevirus ime13","Tulanevirus","Tulanevirus ime13",11,1,1,1,0.06,"Tulanevirus 50ahydr13pp, Tulanevirus 60ahydrpp, Tulanevirus aes12, Tulanevirus aes508, Tulanevirus as4, Tulanevirus asgz, Tulanevirus bteighttwo, Tulanevirus ime13"
1567028,"Gaprivervirus vr25",7908,0.000500019601173035,7898.7,0.000499433692780838,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Gaprivervirus","Gaprivervirus vr25","Gaprivervirus","Gaprivervirus vr25",30,1,1,0.96,0.26,"Gaprivervirus arezed, Gaprivervirus sp18, Gaprivervirus vr20, Gaprivervirus vr25, Gaprivervirus vr26, Gaprivervirus vr7"
1686,"Bifidobacterium catenulatum",7614,0.00048143010158466,8351.7,0.000528071557104302,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium catenulatum","Bifidobacterium","Bifidobacterium catenulatum",33,0.92,0.98,0.42,0.08,"Bifidobacterium catenulatum"
39491,"Agathobacter rectalis",7196,0.00045500013278214,7466.7,0.000472116012358175,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter","Agathobacter rectalis",79,0.82,0.82,0.96,0.4,"Agathobacter rectalis, Agathobacter sp."
3016008,"Bacteroides sp. 47",6676,0.000422120745755081,5451,0.000344665942407251,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. 47","Bacteroides","Bacteroides sp. 11BF",24,1,1,1,0.12,"Bacteroides fragilis, Bacteroides sp. 11BF, Bacteroides sp. 47"
180164,"Blautia schinkii",6494,0.000410612960295611,6237,0.000394362175308406,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia schinkii","Blautia","Blautia obeum",55,0.48,1,0.94,0.76,"Blautia schinkii"
881260,"Enterobacter bugandensis",6493,0.000410549730705174,6499,0.000410931778044843,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter bugandensis","Enterobacter","Enterobacter cloacae complex sp. I10",70,0.38,1,1,0.02,"Enterobacter bugandensis"
