"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","best_hit_species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","species_group_names"
1304,"Streptococcus salivarius",333792,0.020656179247951,333731.1,0.0206524085061045,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius","Streptococcus","Streptococcus salivarius",60,0.94,1,1,0.02,"Streptococcus anginosus, Streptococcus cristatus, Streptococcus oralis, Streptococcus rubneri, Streptococcus sp. CF4-3, Streptococcus sp. HMSC034F03, Streptococcus sp. HMSC056D07, Streptococcus sp. HMSC057G03, Streptococcus sp. Z554"
102148,"Solobacterium moorei",283091,0.0175186296839999,283439.9,0.0175402187074513,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium","Solobacterium moorei","Solobacterium","Solobacterium moorei",18,1,1,0.7,0.08,"Solobacterium moorei, Solobacterium sp., uncultured Solobacterium sp."
1737424,"Blautia massiliensis (ex Durand et al. 2017)",254971,0.0157784688639312,255323.6,0.0158002919891037,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia massiliensis (ex Durand et al. 2017)","Blautia","Blautia massiliensis (ex Durand et al. 2017)",85,0.86,1,0.98,0.66,"Blautia massiliensis (ex Durand et al. 2017), Blautia sp. KLE 1732, Blautia sp. KLE_1732_HM_1032"
39483,"Faecalitalea cylindroides",230825,0.0142842326206389,227507.8,0.0140789500122924,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea","Faecalitalea cylindroides","Faecalitalea","Faecalitalea cylindroides",33,0.98,0.98,0.24,0.24,"Faecalitalea cylindroides"
2293113,"Parabacteroides sp. AF17-3",210664,0.0130366016713712,210621,0.013033939796472,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides sp. AF17-3","Parabacteroides","Parabacteroides sp. AF17-3",24,0.98,1,0.98,0.08,"Parabacteroides goldsteinii, Parabacteroides sp. AF17-3, Parabacteroides sp. ASF519, Parabacteroides sp. P14"
3143190,"Intestinimonas sp. RTP31139st1_F5_RTP31139_211217",195555,0.0121016055892084,195504.5,0.0120984820718652,"Bacteria","Bacillota","Clostridia","Eubacteriales","0","Intestinimonas","Intestinimonas sp. RTP31139st1_F5_RTP31139_211217","Intestinimonas","Intestinimonas sp. RTP31139st1_F5_RTP31139_211217",46,1,1,0.98,0.38,"Intestinimonas butyriciproducens, Intestinimonas sp. RTP31139st1_F5_RTP31139_211217"
562,"Escherichia coli",194565,0.012040341036866,194245,0.0120205414419677,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Shigella","Shigella flexneri",54,0.34,0.34,1,0.98,"Shigella flexneri, Shigella sp. FC1172, Shigella sp. FJ200920, Shigella sp. FJ201304, Shigella sp. FJ201401"
1323,"Faecalicoccus pleomorphus",153131,0.00947626481287145,157040.2,0.00971818116659338,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalicoccus","Faecalicoccus pleomorphus","Faecalicoccus","Faecalicoccus pleomorphus",30,0.98,0.98,0.84,0.12,"Faecalicoccus pleomorphus, Faecalicoccus sp., Faecalicoccus sp. LCP19S3_E2, Faecalicoccus sp. LCP19S3_G6, uncultured Faecalicoccus sp."
821,"Phocaeicola vulgatus",139066,0.00860587498590606,137908.5,0.00853424764620361,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola","Phocaeicola vulgatus",56,0.92,0.96,0.88,0.32,"Phocaeicola sp. RTP21359st1_E3_RTP21360_211022, Phocaeicola sp. RTP21359st1_F5_RTP21360_211022, Phocaeicola sp. RTP21359st1_F7_RTP21360_211022, Phocaeicola vulgatus"
5068,"Aspergillus tubingensis",133731,0.00827572712050539,133613.3,0.00826844102293759,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tubingensis","Aspergillus","Aspergillus tubingensis",12,1,1,0.96,0,"Aspergillus costaricensis, Aspergillus eucalypticola, Aspergillus luchuensis, Aspergillus neoniger, Aspergillus niger, Aspergillus piperis, Aspergillus tubingensis, Aspergillus vadensis, Aspergillus welwitschiae"
1196081,"Talaromyces amestolkiae",123406,0.0076367811579446,123408.2,0.00763691544400252,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces amestolkiae","Talaromyces","Talaromyces amestolkiae",13,1,1,0.2,0.04,"Talaromyces amestolkiae"
2763028,"Blautia intestinalis",111481,0.0068988217774567,113181.1,0.00700403102692312,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia intestinalis","Blautia","Blautia intestinalis",95,0.84,0.98,0.68,0.5,"Blautia intestinalis"
1912855,"Faecalimonas umbilicata",88947,0.00550434155272594,93310.2,0.00577434994181441,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Faecalimonas","Faecalimonas umbilicata","Faecalimonas","Faecalimonas umbilicata",48,1,1,0.34,0.32,"Faecalimonas umbilicata"
1502,"Clostridium perfringens",87418,0.00540972185521936,87446.9,0.00541150807657013,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium perfringens","Clostridium","Clostridium perfringens",5,1,1,0.48,0,"Clostridium perfringens"
39491,"Agathobacter rectalis",68803,0.00425776262102379,70297.8,0.00435026589270702,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter","Agathobacter rectalis",87,0.84,0.84,0.94,0.6,"Agathobacter rectalis"
28116,"Bacteroides ovatus",58561,0.00362395297951796,56450.5,0.00349335035145165,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus","Bacteroides","Bacteroides ovatus",85,0.76,1,1,0.58,"Bacteroides ovatus, Bacteroides sp. AF33-23, Bacteroides uniformis"
626935,"Collinsella tanakaei",53575,0.00331540241590264,53574.6,0.00331537568212342,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella tanakaei","Collinsella","Collinsella tanakaei",47,1,1,0.88,0.18,"Collinsella sp. UBA1693, Collinsella tanakaei"
858893,"Exophiala dermatitidis",53141,0.00328854502628992,53141,0.00328854508229674,"Eukaryota","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala dermatitidis","Exophiala","Exophiala dermatitidis",15,1,1,0.14,0.14,"Exophiala dermatitidis"
5480,"Candida parapsilosis",48952,0.00302931552147954,48951.3,0.00302927513143435,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Candida","Candida parapsilosis","Candida","Candida parapsilosis",14,1,1,0.16,0.06,"Candida parapsilosis"
2292004,"Butyricicoccus sp. AM05-1",42905,0.00265510668510132,42809.8,0.00264921574355767,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus sp. AM05-1","Butyricicoccus","Butyricicoccus sp. AM05-1",56,0.96,0.98,0.94,0.76,"Butyricicoccus sp. AM05-1"
2293151,"Ruminococcus sp. AF17-12",32048,0.00198323876107976,34559.5,0.00213865840786859,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. AF17-12","Blautia","Ruminococcus sp. AF17-12",98,0.88,0.9,0.98,0.96,"Blautia acetigignens, Blautia glucerasea, Blautia luti"
33038,"Mediterraneibacter gnavus",29804,0.001844372442437,30534.5,0.00188958078938377,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter gnavus","Mediterraneibacter","Mediterraneibacter gnavus",68,0.92,0.96,0.26,0.26,"Mediterraneibacter gnavus"
1579,"Lactobacillus acidophilus",29403,0.00181955720456902,29403.3,0.00181957668897808,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus","Lactobacillus","Lactobacillus acidophilus",1,1,1,0,0,"Lactobacillus acidophilus"
89153,"[Clostridium] hylemonae",26751,0.00165544246435486,27004.7,0.001671142111878,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","[Clostridium] hylemonae","Lachnoclostridium","[Clostridium] hylemonae",14,1,1,0.34,0.34,"[Clostridium] hylemonae"
1496,"Clostridioides difficile",20246,0.00125289103709501,20098.9,0.00124378723277686,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile","Clostridioides","Clostridioides difficile",132,0.72,0.72,0.9,0.74,"Clostridioides difficile"
35833,"Bilophila wadsworthia",20039,0.00124008117615069,20039.2,0.00124009337041435,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila wadsworthia","Bilophila","Bilophila wadsworthia",6,1,1,0.82,0.04,"Bilophila sp. 4_1_30, Bilophila wadsworthia"
674529,"Bacteroides faecis",19040,0.00117825967333246,22623.9,0.00140004079515951,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis","Bacteroides","Bacteroides faecis",40,0.96,1,0.72,0.12,"Bacteroides faecis"
2981789,"Dorea amylophila",18608,0.00115152605049214,16555.6,0.00102451454390243,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea amylophila","Dorea","Dorea amylophila",117,0.94,0.94,1,1,"Dorea amylophila"
261299,"Intestinibacter bartlettii",17651,0.00109230364989449,17574,0.00108753928414098,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Intestinibacter","Intestinibacter bartlettii","Intestinibacter","Intestinibacter bartlettii",12,1,1,0.72,0.64,"Intestinibacter bartlettii"
1547,"Thomasclavelia ramosa",17494,0.0010825879582604,17668.2,0.00109336840620103,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia","Thomasclavelia ramosa","Thomasclavelia","Thomasclavelia ramosa",15,0.98,0.98,0.94,0.04,"Erysipelatoclostridium sp. MSK.23.31, Erysipelatoclostridium sp. MSK.23.67, Erysipelatoclostridium sp. MSK.7.34, Thomasclavelia ramosa, Thomasclavelia sp."
330879,"Aspergillus fumigatus",14548,0.000900279502502131,14548.1,0.000900285535340502,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus fumigatus","Aspergillus","Aspergillus fumigatus",14,1,1,0.72,0.08,"Aspergillus fumigatus"
817,"Bacteroides fragilis",13885,0.00085925081744859,14164.9,0.000876569971171707,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides","Bacteroides sp. HF-4919",36,0.98,1,1,0.46,"Bacteroides fragilis, Bacteroides hominis, Bacteroides nordii, Bacteroides sp. HF-4919"
180164,"Blautia schinkii",13882,0.000859065167289977,13870,0.00085832534792392,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia schinkii","Blautia","0",95,0.8,0.98,1,0.68,"Blautia difficilis, Blautia schinkii, Blautia sp. 210820-DFI.6.14, Blautia sp. HA2174, Blautia sp. HCN-1074"
1495285,"Tequatrovirus e112",13172,0.000815127963084827,13075,0.000809122510430919,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus e112","Tequatrovirus","Tequatrovirus e112",85,0.92,1,1,0.18,"Tequatrovirus e112, Tequatrovirus effone, Tequatrovirus geeight, Tequatrovirus kit03, Tequatrovirus RB27, Tequatrovirus sgallinarium, Tequatrovirus slur07, Tequatrovirus teqdroes, Tequatrovirus ufvareg1, Tequatrovirus zeezee23"
154288,"Turicibacter sanguinis",11827,0.000731894808639861,11823.7,0.000731693430596865,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter sanguinis","Turicibacter","Turicibacter sanguinis",14,1,1,0.98,0.12,"Turicibacter sanguinis, Turicibacter sp., Turicibacter sp. HGF1, uncultured Turicibacter sp."
2292976,"Blautia sp. AM42-2",11050,0.000683811417559015,9953.7,0.000615966324451158,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. AM42-2","Blautia","Blautia sp. AM42-2",30,0.98,1,0.54,0.44,"Blautia sp. AM42-2"
166486,"Roseburia intestinalis",10984,0.000679727114069522,10028.6,0.000620600993852484,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia intestinalis","Roseburia","Roseburia intestinalis",99,0.9,0.92,0.98,0.82,"Roseburia intestinalis"
2508195,"Phapecoctavirus schickermooser",9813,0.000607261668824128,9804.7,0.000606746239239885,"0","Uroviricota","Caudoviricetes","0","0","Phapecoctavirus","Phapecoctavirus schickermooser","Phapecoctavirus","Phapecoctavirus schickermooser",19,1,1,1,0.08,"Phapecoctavirus ESCO13, Phapecoctavirus ESCO5, Phapecoctavirus Mt1B1P17, Phapecoctavirus nepoznato, Phapecoctavirus phAPEC8, Phapecoctavirus Ro121c4YLVW, Phapecoctavirus schickermooser, Phapecoctavirus TSP7, Phapecoctavirus tuntematon, Phapecoctavirus ukendt"
2881264,"Blautia fusiformis",9442,0.000584302932542282,9741.9,0.000602860190943759,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia fusiformis","Blautia","Blautia sp. MSK20_18",93,0.86,0.98,1,0.8,"Blautia fusiformis, Blautia sp. aa_0143, Blautia sp. MB18-30, Blautia sp. MSK20_18"
623,"Shigella flexneri",8728,0.000540118194792315,9090.2,0.000562532326203276,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri","Shigella","Shigella sp. FC6500",20,0.76,1,0.96,0.02,"Shigella flexneri, Shigella sp. FC1172, Shigella sp. FC6495, Shigella sp. FC6500, Shigella sp. FJ200920, Shigella sp. FJ201304, Shigella sp. FJ201401"
2986411,"Cohcovirus splanchnicus",8493,0.000525575599034273,9475.8,0.000586396023552555,"0","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Cohcovirus","Cohcovirus splanchnicus","Cohcovirus","Cohcovirus splanchnicus",10,1,1,0.78,0.7,"Cohcovirus hiberniae, Cohcovirus splanchnicus"
29523,"Bacteroides sp.",8355,0.00051703569173806,8875,0.000549215045509108,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp.","Bacteroides","Bacteroides sp. 2_1_22",65,1,1,0.92,0.12,"Bacteroides sp., Bacteroides sp. 43_46"
1173297,"Halocynthia phage JM-2012",8103,0.000501441078414543,8103,0.000501441078414534,"0","Uroviricota","Caudoviricetes","0","0","0","Halocynthia phage JM-2012","0","Halocynthia phage JM-2012",1,1,0,0,0,"0"
1567007,"Tequintavirus DT5712",7991,0.000494510139159646,7989,0.00049438688503792,"0","Uroviricota","Caudoviricetes","0","Demerecviridae","Tequintavirus","Tequintavirus DT5712","Tequintavirus","Tequintavirus DT5712",52,1,1,1,0.26,"Tequintavirus AKFV33, Tequintavirus DT5712, Tequintavirus DT57C, Tequintavirus FFH1, Tequintavirus HdH2, Tequintavirus NBEco001, Tequintavirus NBSal003, Tequintavirus oldekolle, Tequintavirus shivani, Tequintavirus SP15"
2601632,"Pawinskivirus PS119XW",7494,0.000463754096216041,7494,0.000463754096216033,"0","Uroviricota","Caudoviricetes","0","Chimalliviridae","Pawinskivirus","Pawinskivirus PS119XW","Pawinskivirus","Pawinskivirus PS119XW",9,1,1,0.04,0.04,"Pawinskivirus PS119XW"
1439894,"Alcyoneusvirus K641",7386,0.000457070690505962,7386,0.000457070690505954,"0","Uroviricota","Caudoviricetes","0","0","Alcyoneusvirus","Alcyoneusvirus K641","Alcyoneusvirus","Alcyoneusvirus K641",5,1,1,0.92,0.04,"Alcyoneusvirus K641, Alcyoneusvirus RaK2"
39486,"Dorea formicigenerans",7287,0.000450944235271723,8672.5,0.000536683008637656,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans","Dorea","Dorea formicigenerans",109,0.84,0.84,0.94,0.6,"Dorea formicigenerans"
2126740,"Clostridium fessum",7090,0.000438753208189449,6871.9,0.000425257052884863,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium fessum","Clostridium","Clostridium fessum",47,0.82,1,1,0.16,"Clostridium fessum, Clostridium sp. CM74B_53"
1463164,"Klebsiella quasipneumoniae",7086,0.000438505674644632,7060.8,0.0004369468874965,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella quasipneumoniae","Klebsiella","Klebsiella sp.",64,0.64,1,1,0.04,"Klebsiella sp., Klebsiella sp. CN_Kp089, Klebsiella sp. JB_Kp029, Klebsiella sp. JB_Kp031, Klebsiella sp. K4-32, Klebsiella sp. K4-44, Klebsiella sp. K5-1, Klebsiella sp. K5-45, Klebsiella sp. K6-322, Klebsiella sp. PCX"
1311,"Streptococcus agalactiae",6846,0.000423653661955567,6481.9,0.000401123606143283,"Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae","Streptococcus","Streptococcus sp. CF4-3",96,0.38,0.92,1,0.98,"Streptococcus agalactiae"
2773922,"Fusicatenibacter sp.",6825,0.000422354110845274,7210.7,0.000446224279493651,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter sp.","Blautia","Fusicatenibacter sp.",71,0.9,0.9,0.92,0.92,"Blautia sp. OM06-15AC"
1297617,"Intestinimonas butyriciproducens",6570,0.000406573847363143,6743.3,0.000417301319367519,"Bacteria","Bacillota","Clostridia","Eubacteriales","0","Intestinimonas","Intestinimonas butyriciproducens","Intestinimonas","uncultured Intestinimonas sp.",37,0.98,0.98,0.68,0.24,"Intestinimonas butyriciproducens, Intestinimonas sp. RTP31139st1_F5_RTP31139_211217"
2885687,"Escherichia phage NTEC3",6200,0.000383676994467502,6161.7,0.000381303862864355,"0","Uroviricota","Caudoviricetes","0","Sarkviridae","Kagunavirus","Escherichia phage NTEC3","Kagunavirus","Escherichia phage NTEC3",36,0.98,1,0.94,0.26,"Escherichia phage NTEC3"
1929886,"Eggerthella sp.",5559,0.000344009743910458,5560.4,0.000344095296326242,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella sp.","Eggerthella","Eggerthella sp.",21,1,1,1,0.06,"Eggerthella lenta, Eggerthella sp., Eggerthella sp. BIOML-A1, Eggerthella sp. BIOML-A3, Eggerthella sp. BIOML-A5"
1816688,"Ruminococcus sp. Marseille-P328",5386,0.000333303918097091,5196.3,0.000321561689481291,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. Marseille-P328","Faecalibacterium","Ruminococcus sp. Marseille-P328",41,1,1,1,1,"Faecalibacterium longum, Faecalibacterium sp. AF27-11BH, Faecalibacterium sp. AF28-13AC"
360807,"Roseburia inulinivorans",5292,0.000327486879793874,5748.9,0.000355761114586741,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia inulinivorans","Roseburia","Roseburia inulinivorans",135,0.74,0.9,0.98,0.96,"Roseburia inulinivorans"
2711185,"Kuravirus MN05",5067,0.000313563117897876,4581.1,0.000283491486679154,"0","Uroviricota","Caudoviricetes","0","Mktvariviridae","Kuravirus","Kuravirus MN05","Kuravirus","Kuravirus MN05",19,0.98,1,0.96,0.26,"Kuravirus CHD5UKE1, Kuravirus ES17, Kuravirus kv1721, Kuravirus MN03, Kuravirus MN05, Kuravirus NJ01, Kuravirus O18011, Kuravirus phiEco32, Kuravirus SGF2, Kuravirus WFI101126"
2877527,"Blautia parvula",5032,0.000311397199380721,5176.7,0.000320354410705208,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia parvula","Blautia","Blautia sp. RD014232",43,0.96,0.96,1,0.44,"Blautia parvula, Blautia sp. AF13-16, Blautia sp. ICN-22010, Blautia sp. LMAG:75, Blautia sp. OF01-4LB, Blautia sp. RD014232"
469585,"Bacteroides sp. 1_1_14",4883,0.00030217657483626,4690.6,0.000290267741753144,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. 1_1_14","Bacteroides","Bacteroides sp. 1_1_14",29,1,1,0.8,0.06,"Bacteroides sp. 1_1_14"
1675603,"Mooglevirus mordin",4868,0.000301248324043193,4868,0.000301248324043188,"0","Uroviricota","Caudoviricetes","0","Andersonviridae","Mooglevirus","Mooglevirus mordin","Mooglevirus","Mooglevirus mordin",25,1,1,0.94,0.34,"Mooglevirus moogle, Mooglevirus mordin, Mooglevirus Sf13, Mooglevirus Sf14, Mooglevirus Sf17, Mooglevirus susp1, Mooglevirus susp2"
594,"Salmonella enterica",4700,0.000290851915160848,4854.2,0.000300397419007033,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","Salmonella","Salmonella enterica",77,0.98,0.98,1,0.06,"Salmonella enterica, Salmonella sp. 32040203201700113FB01SM01, Salmonella sp. A1463, Salmonella sp. NW584"
1448317,"Aspergillus costaricensis",4643,0.000287324562147195,4331.7,0.000268060959915457,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus costaricensis","Aspergillus","Aspergillus welwitschiae",14,1,1,0.94,0.04,"Aspergillus costaricensis, Aspergillus eucalypticola, Aspergillus luchuensis, Aspergillus neoniger, Aspergillus niger, Aspergillus piperis, Aspergillus tubingensis, Aspergillus vadensis, Aspergillus welwitschiae"
2986396,"Kingevirus communis",4530,0.000280331739506094,4530,0.000280331739506089,"0","Uroviricota","Caudoviricetes","Crassvirales","Crevaviridae","Kingevirus","Kingevirus communis","Kingevirus","Kingevirus communis",2,1,1,0.02,0.02,"Kingevirus communis"
1981500,"Vequintavirus V18",4456,0.000275752368926966,4461.1,0.000276067271622013,"0","Uroviricota","Caudoviricetes","0","0","Vequintavirus","Vequintavirus V18","Vequintavirus","Vequintavirus V18",18,1,1,0.98,0.2,"Vequintavirus CM1, Vequintavirus murica, Vequintavirus PDX, Vequintavirus phiWec189, Vequintavirus phiWec191, Vequintavirus slur16, Vequintavirus SYGMH1, Vequintavirus V18, Vequintavirus V5"
2292984,"Blautia sp. OM06-15AC",4167,0.000257868070313884,3842.1,0.000237763931897633,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia sp. OM06-15AC","Blautia","Blautia sp. OM06-15AC",57,0.9,1,0.78,0.48,"Blautia sp. OM06-15AC"
