"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","best_hit_species","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","species_group_names"
5480,"Candida parapsilosis",200310,0.0123557851764997,200308.8,0.0123557085755403,"Eukaryota","Ascomycota","Pichiomycetes","Serinales","Debaryomycetaceae","Candida","Candida parapsilosis","Candida","Candida parapsilosis",23,1,1,0.24,0.1,"Candida parapsilosis"
5068,"Aspergillus tubingensis",195237,0.0120428657106698,195104,0.012034660614054,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tubingensis","Aspergillus","Aspergillus tubingensis",13,1,1,0.98,0.02,"Aspergillus costaricensis, Aspergillus eucalypticola, Aspergillus luchuensis, Aspergillus neoniger, Aspergillus niger, Aspergillus piperis, Aspergillus tubingensis, Aspergillus vadensis, Aspergillus welwitschiae"
1796635,"Longicatena caecimuris",149835,0.00924231976397002,149887.5,0.00924555787946786,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Longicatena caecimuris","Longicatena","Longicatena caecimuris",17,1,1,0.94,0.04,"Longicatena caecimuris, Longicatena sp., Longicatena sp. 210702-DFI.1.160, Longicatena sp. 210702-DFI.1.163, Longicatena sp. 210702-DFI.1.204, Longicatena sp. 210702-DFI.1.211, Longicatena sp. 210702-DFI.1.213, Longicatena sp. 210702-DFI.1.249, Longicatena sp. 210702-DFI.1.255"
187327,"Acidaminococcus intestini",139773,0.00862166223091655,138963.2,0.00857171015436944,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus intestini","Acidaminococcus","Acidaminococcus intestini",11,1,1,1,0.04,"Acidaminococcus intestini, Acidaminococcus sp. AM33-14BH, Acidaminococcus sp. BV3L6, Acidaminococcus sp. HPA0509"
371601,"Bacteroides xylanisolvens",127417,0.00785950316925797,127392.8,0.00785801268294555,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens","Bacteroides","Bacteroides xylanisolvens",84,0.94,0.94,1,0.24,"Bacteroides sp. 1001302B_160321_D4, Bacteroides sp. B1-V-101, Bacteroides sp. SL.2.06, Bacteroides thetaiotaomicron, Bacteroides xylanisolvens, Bacteroides zhangwenhongii"
33038,"Mediterraneibacter gnavus",111544,0.00688040388261936,113902.6,0.00702588854321075,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter gnavus","Mediterraneibacter","Mediterraneibacter gnavus",41,0.9,0.9,0.22,0.22,"Mediterraneibacter gnavus"
1735,"Holdemanella biformis",107190,0.00661183472152666,107406,0.0066251578382433,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis","Holdemanella","Holdemanella biformis",22,1,1,0.92,0.2,"Holdemanella biformis, uncultured Holdemanella sp."
40545,"Sutterella wadsworthensis",85912,0.00529933710789997,85964.5,0.00530257647688538,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis","Sutterella","Sutterella wadsworthensis",51,1,1,0.88,0.3,"Sutterella sp., Sutterella sp. KLE1602, Sutterella wadsworthensis"
823,"Parabacteroides distasonis",79833,0.0049243642254281,84443.7,0.00520876731623917,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Parabacteroides","Parabacteroides distasonis",48,0.96,1,0.98,0.14,"Parabacteroides distasonis, Parabacteroides sp. 2_1_7, Parabacteroides sp. AT13, Parabacteroides sp. B2-S-102, Parabacteroides sp. CAG:2, Parabacteroides sp. CT06, Parabacteroides sp. D25, Parabacteroides sp. OF01-14"
2986997,"Romboutsia sp. 1001216sp1",73173,0.00451355333592938,73013.4,0.00450370636786745,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Romboutsia","Romboutsia sp. 1001216sp1","Romboutsia","Romboutsia sp. 1001216sp1",19,0.979591836734694,0.979591836734694,0.938775510204082,0.0408163265306122,"Romboutsia hominis, Romboutsia sp. 1001216sp1, Romboutsia sp. 1001285H_161024_C4, Romboutsia sp. D33t1_170424_H2, Romboutsia sp. MSSM.1001216sp_RTP31141st1_F12_RTP31141_220114"
626932,"Alistipes indistinctus",72687,0.00448357524399299,72711.4,0.00448508057829934,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes indistinctus","Alistipes","Alistipes indistinctus",18,1,1,0.2,0.1,"Alistipes indistinctus"
1496,"Clostridioides difficile",65787,0.0040579603584763,65356.7,0.00403141917786884,"Bacteria","Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile","Clostridioides","Clostridioides difficile",48,0.9,0.9,0.3,0.3,"Clostridioides difficile"
301301,"Roseburia hominis",61809,0.00381258412447841,61310.2,0.00378181824242435,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia hominis","Roseburia","Roseburia hominis",51,0.96,0.98,0.36,0.32,"Roseburia hominis"
562,"Escherichia coli",51259,0.00316182513285507,55445.9,0.0034200892568764,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Escherichia","Escherichia coli",112,0.86,0.88,0.68,0.52,"Escherichia coli"
1108849,"Penicillium rubens",50801,0.00313357417378744,50986.4,0.00314500929782613,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium rubens","Penicillium","Penicillium rubens",30,1,1,0.96,0.04,"Penicillium chrysogenum, Penicillium mononematosum, Penicillium rubens"
239935,"Akkermansia muciniphila",43165,0.00266256036714897,43159.6,0.00266222840652434,"Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila","Akkermansia","Akkermansia muciniphila",17,1,1,0.94,0.02,"Akkermansia muciniphila, Akkermansia sp. 54_46, Akkermansia sp. UBA7059, Akkermansia sp. UNK.MGS-1"
1351,"Enterococcus faecalis",42559,0.00262518027720359,43287.5,0.00267011886467939,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis","Enterococcus","Enterococcus faecalis",88,0.96,0.96,1,0.14,"Enterococcus faecalis, Enterococcus sp. AZ120, Enterococcus sp. C27, Enterococcus sp. C95, Enterococcus sp. DIV0294, Enterococcus sp. DIV2368, Enterococcus sp. DIV2445a, Enterococcus sp. MSG3331"
154288,"Turicibacter sanguinis",41596,0.00256577924318148,41592.6,0.00256557171083543,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter sanguinis","Turicibacter","Turicibacter sanguinis",17,1,1,1,0.1,"Turicibacter sanguinis, Turicibacter sp., Turicibacter sp. HGF1, uncultured Turicibacter sp."
2292004,"Butyricicoccus sp. AM05-1",41185,0.0025404274000007,42005.9,0.00259106115099839,"Bacteria","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus sp. AM05-1","Butyricicoccus","Butyricicoccus sp. AM05-1",55,0.98,0.98,0.96,0.74,"Butyricicoccus sp. AM05-1"
35833,"Bilophila wadsworthia",38819,0.0023944846725902,38847,0.00239621443852954,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila wadsworthia","Bilophila","Bilophila wadsworthia",10,1,1,0.836734693877551,0.102040816326531,"Bilophila sp., Bilophila sp. 4_1_30, Bilophila wadsworthia"
1501392,"Coprobacter secundus",35121,0.00216637976727995,35241.6,0.00217381860488019,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter secundus","Coprobacter","Coprobacter secundus",42,0.96,0.96,0.92,0.92,"Coprobacter secundus"
39491,"Agathobacter rectalis",32365,0.00199638054634024,32874.4,0.00202779899051583,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter","Agathobacter rectalis",41,0.94,0.94,0.98,0.22,"Agathobacter rectalis, Agathobacter sp."
28026,"Bifidobacterium pseudocatenulatum",28423,0.00175322491174505,28396.2,0.00175157365572163,"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pseudocatenulatum","Bifidobacterium","Bifidobacterium pseudocatenulatum",13,0.96,1,0.98,0,"Bifidobacterium pseudocatenulatum, Bifidobacterium sp. MSK.13.1, Bifidobacterium sp. MSK.13.7"
357276,"Phocaeicola dorei",26753,0.00165021377278667,26786.4,0.00165227604299019,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Bacteroides","Phocaeicola dorei",69,0.72,0.96,0.94,0.94,"Bacteroides caccae, Bacteroides muris (ex Afrizal et al. 2022), Bacteroides sp. AF35-22"
544644,"Butyricimonas synergistica",24191,0.00149218111529482,24163.3,0.00149047495558598,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas synergistica","Butyricimonas","Butyricimonas synergistica",15,1,1,0.9,0.08,"Butyricimonas sp. Marseille-P2440, Butyricimonas synergistica"
1150298,"Fusicatenibacter saccharivorans",20293,0.00125173954663626,21171.2,0.00130590951595539,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Blautia","Fusicatenibacter saccharivorans",125,0.74,0.74,0.98,0.98,"Blautia faecicola"
2762819,"Eowynvirus eowyn",19478,0.0012014676434919,19478,0.00120146764349196,"0","Uroviricota","Caudoviricetes","0","Chimalliviridae","Eowynvirus","Eowynvirus eowyn","Eowynvirus","Eowynvirus eowyn",2,1,1,0.02,0.02,"Eowynvirus eowyn"
28118,"Odoribacter splanchnicus",19445,0.00119943209403942,19600.6,0.00120903119664589,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus","Odoribacter","Odoribacter splanchnicus",17,0.979591836734694,0.979591836734694,0.877551020408163,0.122448979591837,"Odoribacter sp., Odoribacter sp. N15.MGS-14, Odoribacter splanchnicus"
1495285,"Tequatrovirus e112",18574,0.00114570592515753,18504.8,0.00114143927703757,"0","Uroviricota","Caudoviricetes","Pantevenvirales","Straboviridae","Tequatrovirus","Tequatrovirus e112","Tequatrovirus","Tequatrovirus e112",84,0.92,1,1,0.16,"Tequatrovirus deeone, Tequatrovirus e112, Tequatrovirus ecomg28, Tequatrovirus ecomufv133, Tequatrovirus RB14, Tequatrovirus sf22, Tequatrovirus slur02, Tequatrovirus teqdroes, Tequatrovirus zeezee23, Tequatrovirus zeezeethirty"
525326,"Lactobacillus paragasseri",15840,0.000977063737186139,15827.2,0.000976273940525959,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus paragasseri","Lactobacillus","Lactobacillus paragasseri",12,1,1,0.98,0.04,"Lactobacillus gasseri, Lactobacillus paragasseri, Lactobacillus sp. JM1, Lactobacillus sp. RTP31084st1_A10_RTP31084_210423, Lactobacillus sp. RTP31084st1_D4_RTP31084_210423, Lactobacillus sp. RTP31084st1_F9_RTP31084_210423"
1502,"Clostridium perfringens",15751,0.000971573921996141,15901.3,0.000980844623837112,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium perfringens","Clostridium","Clostridium perfringens",13,1,1,0.571428571428571,0.0204081632653061,"Clostridium perfringens"
948870,"Justusliebigvirus phi92",14852,0.000916120620245489,14578.2,0.000899233668420765,"0","Uroviricota","Caudoviricetes","0","0","Justusliebigvirus","Justusliebigvirus phi92","Justusliebigvirus","Justusliebigvirus phi92",23,1,1,1,0.3,"Justusliebigvirus alia, Justusliebigvirus muut, Justusliebigvirus PD06, Justusliebigvirus PHB05, Justusliebigvirus phi92, Justusliebigvirus VEcB"
907,"Megasphaera elsdenii",13928,0.000859125235576297,13910,0.00085801321693784,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera elsdenii","Megasphaera","Megasphaera elsdenii",12,1,1,0.78,0,"Megasphaera elsdenii, Megasphaera sp. SC8-1"
1897495,"Phapecoctavirus ESCO5",13831,0.000853141953852367,13899.5,0.000857364570687505,"0","Uroviricota","Caudoviricetes","0","0","Phapecoctavirus","Phapecoctavirus ESCO5","Phapecoctavirus","Phapecoctavirus schickermooser",17,0.92,1,1,0.04,"Phapecoctavirus ESCO13, Phapecoctavirus ESCO5, Phapecoctavirus Mt1B1P17, Phapecoctavirus nepoznato, Phapecoctavirus nieznany, Phapecoctavirus phAPEC8, Phapecoctavirus Ro121c4YLVW, Phapecoctavirus schickermooser, Phapecoctavirus TSP7, Phapecoctavirus tuntematon"
328812,"Parabacteroides goldsteinii",13328,0.000822115245531368,13501.5,0.000832815208728211,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides goldsteinii","Parabacteroides","Parabacteroides goldsteinii",35,0.98,0.98,0.96,0.1,"Parabacteroides goldsteinii, Parabacteroides sp. AF17-3, Parabacteroides sp. ASF519"
2981791,"Megasphaera butyrica",12517,0.000772090075653971,12500,0.000771039809876717,"Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera butyrica","Megasphaera","Megasphaera butyrica",24,0.98,1,0.98,0.06,"Megasphaera butyrica, Megasphaera sp. An286, Megasphaera sp. ASD88, Megasphaera sp. SW808, Megasphaera stantonii"
1720294,"Eisenbergiella massiliensis",11780,0.000726629471215449,11527,0.00071102138401262,"Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella","Eisenbergiella massiliensis","Eisenbergiella","Eisenbergiella massiliensis",51,0.86,0.86,0.22,0.22,"Eisenbergiella massiliensis"
626935,"Collinsella tanakaei",10971,0.000676727667971536,10969.7,0.000676649765176527,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella tanakaei","Collinsella","Collinsella tanakaei",36,1,1,0.84,0.14,"Collinsella sp. UBA1693, Collinsella tanakaei"
817,"Bacteroides fragilis",9978,0.000615476134447178,10298.8,0.000635263012921261,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Bacteroides","Bacteroides fragilis",70,0.9,1,0.56,0.36,"Bacteroides fragilis"
2293190,"Ruminococcus sp. AM26-12LB",8581,0.000529304540959234,8631.2,0.000532398608207291,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus sp. AM26-12LB","Blautia","Ruminococcus sp. AM26-12LB",129,0.74,0.78,0.88,0.88,"Blautia sp. JLR.GB0024"
2163605,"Wroclawvirus PA5oct",7758,0.000478539171280939,7758,0.000478539168605192,"0","Uroviricota","Caudoviricetes","0","Arenbergviridae","Wroclawvirus","Wroclawvirus PA5oct","Wroclawvirus","Wroclawvirus PA5oct",15,1,1,0.08,0.08,"Wroclawvirus PA5oct"
2508189,"Hanrivervirus G292",7322,0.000451645245181623,7299.8,0.000450275153520269,"0","Uroviricota","Caudoviricetes","0","Drexlerviridae","Hanrivervirus","Hanrivervirus G292","Hanrivervirus","Hanrivervirus G292",26,1,1,1,0.12,"Hanrivervirus G292, Hanrivervirus PGN590, Hanrivervirus pSf1, Hanrivervirus slyngel"
626937,"Christensenella minuta",6688,0.000412538022367481,6687,0.000412476354031505,"Bacteria","Bacillota","Clostridia","Christensenellales","Christensenellaceae","Christensenella","Christensenella minuta","Christensenella","Christensenella minuta",14,1,1,0.42,0.08,"Christensenella minuta"
3078042,"Pilosibacter fragilis",6652,0.000410317422964785,6902.1,0.000425745470507004,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Pilosibacter","Pilosibacter fragilis","Blautia","Pilosibacter fragilis",102,0.94,0.94,1,1,"Blautia obeum, Blautia sp. NSJ-140, Blautia wexlerae"
1448317,"Aspergillus costaricensis",6639,0.000409515539847145,6063.9,0.000374041675165673,"Eukaryota","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus costaricensis","Aspergillus","Aspergillus brasiliensis",20,1,1,0.98,0.04,"Aspergillus costaricensis, Aspergillus eucalypticola, Aspergillus luchuensis, Aspergillus neoniger, Aspergillus niger, Aspergillus piperis, Aspergillus tubingensis, Aspergillus vadensis, Aspergillus welwitschiae"
1929886,"Eggerthella sp.",6635,0.000409268806580179,6643.9,0.000409817079118898,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella sp.","Eggerthella","0",14,0.96,1,1,0.04,"Eggerthella lenta, Eggerthella sp., Eggerthella sp. BIOML-A1, Eggerthella sp. BIOML-A3, Eggerthella sp. BIOML-A5"
2292280,"Bacteroides sp. OF02-3LB",6601,0.000407171573810966,6617.5,0.000408186595941472,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. OF02-3LB","Bacteroides","Bacteroides sp. D2",11,1,1,0.62,0,"Bacteroides sp. OF02-3LB"
46506,"Bacteroides stercoris",6588,0.000406369690693326,6895.9,0.000425364322331074,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides","Bacteroides stercoris",64,0.98,1,0.82,0.74,"Bacteroides stercoris"
2789205,"Bacteroides sp. 1001302B_160321_D4",6197,0.00038225151384738,6387.1,0.000393980270695718,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. 1001302B_160321_D4","Bacteroides","Bacteroides sp. 1001302B_160321_D4",13,1,1,0.4,0.04,"Bacteroides sp. 1001302B_160321_D4"
2093857,"Dysosmobacter welbionis",6131,0.000378180414942438,6095.5,0.000375993069099263,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","Dysosmobacter welbionis","Oscillibacter","Dysosmobacter welbionis",26,0.98,1,1,1,"Oscillibacter acetigenes, Oscillibacter sp., Oscillibacter sp. KLE 1728, Oscillibacter sp. PEA192"
2849172,"Bacteroides sp. MSK.18.83",5805,0.000358071653684693,5654.9,0.000348813685267932,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides sp. MSK.18.83","Bacteroides","Bacteroides sp. MSK.18.91",52,0.94,1,1,0.18,"Bacteroides sp. MSK.18.22, Bacteroides sp. MSK.18.37, Bacteroides sp. MSK.18.39, Bacteroides sp. MSK.18.83, Bacteroides sp. MSK.18.91"
2886925,"Enquatrovirus N4",5804,0.000358009970367951,5804,0.00035800997036797,"0","Uroviricota","Caudoviricetes","0","Schitoviridae","Enquatrovirus","Enquatrovirus N4","Enquatrovirus","Enquatrovirus N4",18,1,1,0.46,0.46,"Enquatrovirus N4"
2029658,"Skunavirus sv05601",5466,0.000337161009309308,5206.7,0.000321165184068606,"0","Uroviricota","Caudoviricetes","0","0","Skunavirus","Skunavirus sv05601","Skunavirus","Skunavirus sv05601",104,0.96,1,0.98,0.42,"Skunavirus sv05601"
2518605,"Segatella hominis",5446,0.000335927342974477,5459.4,0.000336753589365901,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella hominis","Segatella","Segatella hominis",33,0.98,0.98,0.58,0.54,"Segatella hominis"
