tool	rank	metric	sample	value
Gold standard	species	Sum of abundances	12	1.000006
Gold standard	strain	Sum of abundances	12	1.000022
Gold standard	cellular root	Taxon counts	12	1.0
Gold standard	domain	Taxon counts	12	2.0
Gold standard	kingdom	Taxon counts	12	5.0
Gold standard	phylum	Taxon counts	12	11.0
Gold standard	class	Taxon counts	12	17.0
Gold standard	order	Taxon counts	12	26.0
Gold standard	family	Taxon counts	12	45.0
Gold standard	genus	Taxon counts	12	78.0
Gold standard	species	Taxon counts	12	112.0
Gold standard	strain	Taxon counts	12	162.0
Gold standard	cellular root	Bray-Curtis distance	13	0.0
Gold standard	domain	Bray-Curtis distance	13	0.0
Gold standard	kingdom	Bray-Curtis distance	13	0.0
Gold standard	phylum	Bray-Curtis distance	13	0.0
Gold standard	class	Bray-Curtis distance	13	0.0
Gold standard	order	Bray-Curtis distance	13	0.0
Gold standard	family	Bray-Curtis distance	13	0.0
Gold standard	genus	Bray-Curtis distance	13	0.0
Gold standard	species	Bray-Curtis distance	13	0.0
Gold standard	strain	Bray-Curtis distance	13	0.0
Gold standard	cellular root	Shannon diversity	13	0.0
Gold standard	cellular root	Shannon equitability	13	0.0
Gold standard	domain	Shannon diversity	13	0.098039113279732
Gold standard	domain	Shannon equitability	13	0.14144054254182067
Gold standard	kingdom	Shannon diversity	13	0.820309037868139
Gold standard	kingdom	Shannon equitability	13	0.5096866623624583
Gold standard	phylum	Shannon diversity	13	0.9602653263817401
Gold standard	phylum	Shannon equitability	13	0.4004617454627615
Gold standard	class	Shannon diversity	13	1.286551951083101
Gold standard	class	Shannon equitability	13	0.4451164275212655
Gold standard	order	Shannon diversity	13	1.5726585676494833
Gold standard	order	Shannon equitability	13	0.46238379934331525
Gold standard	family	Shannon diversity	13	1.78046754649184
Gold standard	family	Shannon equitability	13	0.4624413738582485
Gold standard	genus	Shannon diversity	13	2.326119830117608
Gold standard	genus	Shannon equitability	13	0.5323601307666972
Gold standard	species	Shannon diversity	13	3.1118623507476424
Gold standard	species	Shannon equitability	13	0.6570379988622562
Gold standard	strain	Shannon diversity	13	3.1759724569213974
Gold standard	strain	Shannon equitability	13	0.6297253123213665
Gold standard	cellular root	True positives	13	1.0
Gold standard	cellular root	False negatives	13	0.0
Gold standard	cellular root	False positives	13	0.0
Gold standard	cellular root	Completeness	13	1.0
Gold standard	cellular root	Purity	13	1.0
Gold standard	cellular root	F1 score	13	1.0
Gold standard	cellular root	Jaccard index	13	1.0
Gold standard	domain	True positives	13	2.0
Gold standard	domain	False negatives	13	0.0
Gold standard	domain	False positives	13	0.0
Gold standard	domain	Completeness	13	1.0
Gold standard	domain	Purity	13	1.0
Gold standard	domain	F1 score	13	1.0
Gold standard	domain	Jaccard index	13	1.0
Gold standard	kingdom	True positives	13	5.0
Gold standard	kingdom	False negatives	13	0.0
Gold standard	kingdom	False positives	13	0.0
Gold standard	kingdom	Completeness	13	1.0
Gold standard	kingdom	Purity	13	1.0
Gold standard	kingdom	F1 score	13	1.0
Gold standard	kingdom	Jaccard index	13	1.0
Gold standard	phylum	True positives	13	11.0
Gold standard	phylum	False negatives	13	0.0
Gold standard	phylum	False positives	13	0.0
Gold standard	phylum	Completeness	13	1.0
Gold standard	phylum	Purity	13	1.0
Gold standard	phylum	F1 score	13	1.0
Gold standard	phylum	Jaccard index	13	1.0
Gold standard	class	True positives	13	18.0
Gold standard	class	False negatives	13	0.0
Gold standard	class	False positives	13	0.0
Gold standard	class	Completeness	13	1.0
Gold standard	class	Purity	13	1.0
Gold standard	class	F1 score	13	1.0
Gold standard	class	Jaccard index	13	1.0
Gold standard	order	True positives	13	30.0
Gold standard	order	False negatives	13	0.0
Gold standard	order	False positives	13	0.0
Gold standard	order	Completeness	13	1.0
Gold standard	order	Purity	13	1.0
Gold standard	order	F1 score	13	1.0
Gold standard	order	Jaccard index	13	1.0
Gold standard	family	True positives	13	47.0
Gold standard	family	False negatives	13	0.0
Gold standard	family	False positives	13	0.0
Gold standard	family	Completeness	13	1.0
Gold standard	family	Purity	13	1.0
Gold standard	family	F1 score	13	1.0
Gold standard	family	Jaccard index	13	1.0
Gold standard	genus	True positives	13	79.0
Gold standard	genus	False negatives	13	0.0
Gold standard	genus	False positives	13	0.0
Gold standard	genus	Completeness	13	1.0
Gold standard	genus	Purity	13	1.0
Gold standard	genus	F1 score	13	1.0
Gold standard	genus	Jaccard index	13	1.0
Gold standard	species	True positives	13	114.0
Gold standard	species	False negatives	13	0.0
Gold standard	species	False positives	13	0.0
Gold standard	species	Completeness	13	1.0
Gold standard	species	Purity	13	1.0
Gold standard	species	F1 score	13	1.0
Gold standard	species	Jaccard index	13	1.0
Gold standard	strain	True positives	13	155.0
Gold standard	strain	False negatives	13	0.0
Gold standard	strain	False positives	13	0.0
Gold standard	strain	Completeness	13	1.0
Gold standard	strain	Purity	13	1.0
Gold standard	strain	F1 score	13	1.0
Gold standard	strain	Jaccard index	13	1.0
Gold standard	cellular root	L1 norm error	13	0.0
Gold standard	domain	L1 norm error	13	0.0
Gold standard	kingdom	L1 norm error	13	0.0
Gold standard	phylum	L1 norm error	13	0.0
Gold standard	class	L1 norm error	13	0.0
Gold standard	order	L1 norm error	13	0.0
Gold standard	family	L1 norm error	13	0.0
Gold standard	genus	L1 norm error	13	0.0
Gold standard	species	L1 norm error	13	0.0
Gold standard	strain	L1 norm error	13	0.0
Gold standard	na	Weighted UniFrac error	13	0.0
Gold standard	na	Unweighted UniFrac error	13	0.0
Gold standard	na	Weighted UniFrac (CAMI)	13	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	13	0.0
Gold standard	cellular root	Sum of abundances	13	1.0
Gold standard	domain	Sum of abundances	13	1.0
Gold standard	kingdom	Sum of abundances	13	0.999997
Gold standard	phylum	Sum of abundances	13	1.0000010000000001
Gold standard	class	Sum of abundances	13	1.0000019999999998
Gold standard	order	Sum of abundances	13	1.0
Gold standard	family	Sum of abundances	13	0.989921
Gold standard	genus	Sum of abundances	13	0.999991
Gold standard	species	Sum of abundances	13	0.999984
Gold standard	strain	Sum of abundances	13	0.999971
Gold standard	cellular root	Taxon counts	13	1.0
Gold standard	domain	Taxon counts	13	2.0
Gold standard	kingdom	Taxon counts	13	5.0
Gold standard	phylum	Taxon counts	13	11.0
Gold standard	class	Taxon counts	13	18.0
Gold standard	order	Taxon counts	13	30.0
Gold standard	family	Taxon counts	13	47.0
Gold standard	genus	Taxon counts	13	79.0
Gold standard	species	Taxon counts	13	114.0
Gold standard	strain	Taxon counts	13	155.0
Gold standard	cellular root	Bray-Curtis distance	14	0.0
Gold standard	domain	Bray-Curtis distance	14	0.0
Gold standard	kingdom	Bray-Curtis distance	14	0.0
Gold standard	phylum	Bray-Curtis distance	14	0.0
Gold standard	class	Bray-Curtis distance	14	0.0
Gold standard	order	Bray-Curtis distance	14	0.0
Gold standard	family	Bray-Curtis distance	14	0.0
Gold standard	genus	Bray-Curtis distance	14	0.0
Gold standard	species	Bray-Curtis distance	14	0.0
Gold standard	strain	Bray-Curtis distance	14	0.0
Gold standard	cellular root	Shannon diversity	14	0.0
Gold standard	cellular root	Shannon equitability	14	0.0
Gold standard	domain	Shannon diversity	14	0.09803522143392324
Gold standard	domain	Shannon equitability	14	0.14143492779517247
Gold standard	kingdom	Shannon diversity	14	0.5412534463536949
Gold standard	kingdom	Shannon equitability	14	0.39043183145926813
Gold standard	phylum	Shannon diversity	14	0.8468868660487047
Gold standard	phylum	Shannon equitability	14	0.35317925501407665
Gold standard	class	Shannon diversity	14	1.1560499392932488
Gold standard	class	Shannon equitability	14	0.39996583004765834
Gold standard	order	Shannon diversity	14	1.7617738779006558
Gold standard	order	Shannon equitability	14	0.517986367800766
Gold standard	family	Shannon diversity	14	2.130129840976768
Gold standard	family	Shannon equitability	14	0.5445085159318072
Gold standard	genus	Shannon diversity	14	3.169114306042858
Gold standard	genus	Shannon equitability	14	0.7096237141120578
Gold standard	species	Shannon diversity	14	3.2942814279657058
Gold standard	species	Shannon equitability	14	0.6746702979548181
Gold standard	strain	Shannon diversity	14	3.315891220319023
Gold standard	strain	Shannon equitability	14	0.6319565480769159
Gold standard	cellular root	True positives	14	1.0
Gold standard	cellular root	False negatives	14	0.0
Gold standard	cellular root	False positives	14	0.0
Gold standard	cellular root	Completeness	14	1.0
Gold standard	cellular root	Purity	14	1.0
Gold standard	cellular root	F1 score	14	1.0
Gold standard	cellular root	Jaccard index	14	1.0
Gold standard	domain	True positives	14	2.0
Gold standard	domain	False negatives	14	0.0
Gold standard	domain	False positives	14	0.0
Gold standard	domain	Completeness	14	1.0
Gold standard	domain	Purity	14	1.0
Gold standard	domain	F1 score	14	1.0
Gold standard	domain	Jaccard index	14	1.0
Gold standard	kingdom	True positives	14	4.0
Gold standard	kingdom	False negatives	14	0.0
Gold standard	kingdom	False positives	14	0.0
Gold standard	kingdom	Completeness	14	1.0
Gold standard	kingdom	Purity	14	1.0
Gold standard	kingdom	F1 score	14	1.0
Gold standard	kingdom	Jaccard index	14	1.0
Gold standard	phylum	True positives	14	11.0
Gold standard	phylum	False negatives	14	0.0
Gold standard	phylum	False positives	14	0.0
Gold standard	phylum	Completeness	14	1.0
Gold standard	phylum	Purity	14	1.0
Gold standard	phylum	F1 score	14	1.0
Gold standard	phylum	Jaccard index	14	1.0
Gold standard	class	True positives	14	18.0
Gold standard	class	False negatives	14	0.0
Gold standard	class	False positives	14	0.0
Gold standard	class	Completeness	14	1.0
Gold standard	class	Purity	14	1.0
Gold standard	class	F1 score	14	1.0
Gold standard	class	Jaccard index	14	1.0
Gold standard	order	True positives	14	30.0
Gold standard	order	False negatives	14	0.0
Gold standard	order	False positives	14	0.0
Gold standard	order	Completeness	14	1.0
Gold standard	order	Purity	14	1.0
Gold standard	order	F1 score	14	1.0
Gold standard	order	Jaccard index	14	1.0
Gold standard	family	True positives	14	50.0
Gold standard	family	False negatives	14	0.0
Gold standard	family	False positives	14	0.0
Gold standard	family	Completeness	14	1.0
Gold standard	family	Purity	14	1.0
Gold standard	family	F1 score	14	1.0
Gold standard	family	Jaccard index	14	1.0
Gold standard	genus	True positives	14	87.0
Gold standard	genus	False negatives	14	0.0
Gold standard	genus	False positives	14	0.0
Gold standard	genus	Completeness	14	1.0
Gold standard	genus	Purity	14	1.0
Gold standard	genus	F1 score	14	1.0
Gold standard	genus	Jaccard index	14	1.0
Gold standard	species	True positives	14	132.0
Gold standard	species	False negatives	14	0.0
Gold standard	species	False positives	14	0.0
Gold standard	species	Completeness	14	1.0
Gold standard	species	Purity	14	1.0
Gold standard	species	F1 score	14	1.0
Gold standard	species	Jaccard index	14	1.0
Gold standard	strain	True positives	14	190.0
Gold standard	strain	False negatives	14	0.0
Gold standard	strain	False positives	14	0.0
Gold standard	strain	Completeness	14	1.0
Gold standard	strain	Purity	14	1.0
Gold standard	strain	F1 score	14	1.0
Gold standard	strain	Jaccard index	14	1.0
Gold standard	cellular root	L1 norm error	14	0.0
Gold standard	domain	L1 norm error	14	0.0
Gold standard	kingdom	L1 norm error	14	0.0
Gold standard	phylum	L1 norm error	14	0.0
Gold standard	class	L1 norm error	14	0.0
Gold standard	order	L1 norm error	14	0.0
Gold standard	family	L1 norm error	14	0.0
Gold standard	genus	L1 norm error	14	0.0
Gold standard	species	L1 norm error	14	0.0
Gold standard	strain	L1 norm error	14	0.0
Gold standard	na	Weighted UniFrac error	14	0.0
Gold standard	na	Unweighted UniFrac error	14	0.0
Gold standard	na	Weighted UniFrac (CAMI)	14	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	14	0.0
Gold standard	cellular root	Sum of abundances	14	1.0
Gold standard	domain	Sum of abundances	14	1.0
Gold standard	kingdom	Sum of abundances	14	1.000003
Gold standard	phylum	Sum of abundances	14	0.999999
Gold standard	class	Sum of abundances	14	1.000005
Gold standard	order	Sum of abundances	14	1.0000010000000001
Gold standard	family	Sum of abundances	14	0.999525
Gold standard	genus	Sum of abundances	14	1.0000069999999999
Gold standard	species	Sum of abundances	14	1.0000019999999998
Gold standard	strain	Sum of abundances	14	0.999991
Gold standard	cellular root	Taxon counts	14	1.0
Gold standard	domain	Taxon counts	14	2.0
Gold standard	kingdom	Taxon counts	14	4.0
Gold standard	phylum	Taxon counts	14	11.0
Gold standard	class	Taxon counts	14	18.0
Gold standard	order	Taxon counts	14	30.0
Gold standard	family	Taxon counts	14	50.0
Gold standard	genus	Taxon counts	14	87.0
Gold standard	species	Taxon counts	14	132.0
Gold standard	strain	Taxon counts	14	190.0
Gold standard	cellular root	Bray-Curtis distance	15	0.0
Gold standard	domain	Bray-Curtis distance	15	0.0
Gold standard	kingdom	Bray-Curtis distance	15	0.0
Gold standard	phylum	Bray-Curtis distance	15	0.0
Gold standard	class	Bray-Curtis distance	15	0.0
Gold standard	order	Bray-Curtis distance	15	0.0
Gold standard	family	Bray-Curtis distance	15	0.0
Gold standard	genus	Bray-Curtis distance	15	0.0
Gold standard	species	Bray-Curtis distance	15	0.0
Gold standard	strain	Bray-Curtis distance	15	0.0
Gold standard	cellular root	Shannon diversity	15	0.0
Gold standard	cellular root	Shannon equitability	15	0.0
Gold standard	domain	Shannon diversity	15	0.09803522143392324
Gold standard	domain	Shannon equitability	15	0.14143492779517247
Gold standard	kingdom	Shannon diversity	15	0.7522972788524793
Gold standard	kingdom	Shannon equitability	15	0.4674285805251793
Gold standard	phylum	Shannon diversity	15	0.913044761228509
Gold standard	phylum	Shannon equitability	15	0.3807692402525051
Gold standard	class	Shannon diversity	15	1.3943027342731638
Gold standard	class	Shannon equitability	15	0.482395640098575
Gold standard	order	Shannon diversity	15	1.7504160509199427
Gold standard	order	Shannon equitability	15	0.5253027074343368
Gold standard	family	Shannon diversity	15	1.9707228531026635
Gold standard	family	Shannon equitability	15	0.5147316368960115
Gold standard	genus	Shannon diversity	15	2.5407805715404477
Gold standard	genus	Shannon equitability	15	0.5781795356168677
Gold standard	species	Shannon diversity	15	3.0345777724438556
Gold standard	species	Shannon equitability	15	0.6455888624762461
Gold standard	strain	Shannon diversity	15	3.1430950947951444
Gold standard	strain	Shannon equitability	15	0.6216262452016269
Gold standard	cellular root	True positives	15	1.0
Gold standard	cellular root	False negatives	15	0.0
Gold standard	cellular root	False positives	15	0.0
Gold standard	cellular root	Completeness	15	1.0
Gold standard	cellular root	Purity	15	1.0
Gold standard	cellular root	F1 score	15	1.0
Gold standard	cellular root	Jaccard index	15	1.0
Gold standard	domain	True positives	15	2.0
Gold standard	domain	False negatives	15	0.0
Gold standard	domain	False positives	15	0.0
Gold standard	domain	Completeness	15	1.0
Gold standard	domain	Purity	15	1.0
Gold standard	domain	F1 score	15	1.0
Gold standard	domain	Jaccard index	15	1.0
Gold standard	kingdom	True positives	15	5.0
Gold standard	kingdom	False negatives	15	0.0
Gold standard	kingdom	False positives	15	0.0
Gold standard	kingdom	Completeness	15	1.0
Gold standard	kingdom	Purity	15	1.0
Gold standard	kingdom	F1 score	15	1.0
Gold standard	kingdom	Jaccard index	15	1.0
Gold standard	phylum	True positives	15	11.0
Gold standard	phylum	False negatives	15	0.0
Gold standard	phylum	False positives	15	0.0
Gold standard	phylum	Completeness	15	1.0
Gold standard	phylum	Purity	15	1.0
Gold standard	phylum	F1 score	15	1.0
Gold standard	phylum	Jaccard index	15	1.0
Gold standard	class	True positives	15	18.0
Gold standard	class	False negatives	15	0.0
Gold standard	class	False positives	15	0.0
Gold standard	class	Completeness	15	1.0
Gold standard	class	Purity	15	1.0
Gold standard	class	F1 score	15	1.0
Gold standard	class	Jaccard index	15	1.0
Gold standard	order	True positives	15	28.0
Gold standard	order	False negatives	15	0.0
Gold standard	order	False positives	15	0.0
Gold standard	order	Completeness	15	1.0
Gold standard	order	Purity	15	1.0
Gold standard	order	F1 score	15	1.0
Gold standard	order	Jaccard index	15	1.0
Gold standard	family	True positives	15	46.0
Gold standard	family	False negatives	15	0.0
Gold standard	family	False positives	15	0.0
Gold standard	family	Completeness	15	1.0
Gold standard	family	Purity	15	1.0
Gold standard	family	F1 score	15	1.0
Gold standard	family	Jaccard index	15	1.0
Gold standard	genus	True positives	15	81.0
Gold standard	genus	False negatives	15	0.0
Gold standard	genus	False positives	15	0.0
Gold standard	genus	Completeness	15	1.0
Gold standard	genus	Purity	15	1.0
Gold standard	genus	F1 score	15	1.0
Gold standard	genus	Jaccard index	15	1.0
Gold standard	species	True positives	15	110.0
Gold standard	species	False negatives	15	0.0
Gold standard	species	False positives	15	0.0
Gold standard	species	Completeness	15	1.0
Gold standard	species	Purity	15	1.0
Gold standard	species	F1 score	15	1.0
Gold standard	species	Jaccard index	15	1.0
Gold standard	strain	True positives	15	157.0
Gold standard	strain	False negatives	15	0.0
Gold standard	strain	False positives	15	0.0
Gold standard	strain	Completeness	15	1.0
Gold standard	strain	Purity	15	1.0
Gold standard	strain	F1 score	15	1.0
Gold standard	strain	Jaccard index	15	1.0
Gold standard	cellular root	L1 norm error	15	0.0
Gold standard	domain	L1 norm error	15	0.0
Gold standard	kingdom	L1 norm error	15	0.0
Gold standard	phylum	L1 norm error	15	0.0
Gold standard	class	L1 norm error	15	0.0
Gold standard	order	L1 norm error	15	0.0
Gold standard	family	L1 norm error	15	0.0
Gold standard	genus	L1 norm error	15	0.0
Gold standard	species	L1 norm error	15	0.0
Gold standard	strain	L1 norm error	15	0.0
Gold standard	na	Weighted UniFrac error	15	0.0
Gold standard	na	Unweighted UniFrac error	15	0.0
Gold standard	na	Weighted UniFrac (CAMI)	15	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	15	0.0
Gold standard	cellular root	Sum of abundances	15	1.0
Gold standard	domain	Sum of abundances	15	1.0
Gold standard	kingdom	Sum of abundances	15	0.999997
Gold standard	phylum	Sum of abundances	15	1.0000019999999998
Gold standard	class	Sum of abundances	15	1.000003
Gold standard	order	Sum of abundances	15	1.0
Gold standard	family	Sum of abundances	15	0.999949
Gold standard	genus	Sum of abundances	15	1.000013
Gold standard	species	Sum of abundances	15	1.000018
Gold standard	strain	Sum of abundances	15	1.000028
Gold standard	cellular root	Taxon counts	15	1.0
Gold standard	domain	Taxon counts	15	2.0
Gold standard	kingdom	Taxon counts	15	5.0
Gold standard	phylum	Taxon counts	15	11.0
Gold standard	class	Taxon counts	15	18.0
Gold standard	order	Taxon counts	15	28.0
Gold standard	family	Taxon counts	15	46.0
Gold standard	genus	Taxon counts	15	81.0
Gold standard	species	Taxon counts	15	110.0
Gold standard	strain	Taxon counts	15	157.0
Gold standard	cellular root	Bray-Curtis distance	16	0.0
Gold standard	domain	Bray-Curtis distance	16	0.0
Gold standard	kingdom	Bray-Curtis distance	16	0.0
Gold standard	phylum	Bray-Curtis distance	16	0.0
Gold standard	class	Bray-Curtis distance	16	0.0
Gold standard	order	Bray-Curtis distance	16	0.0
Gold standard	family	Bray-Curtis distance	16	0.0
Gold standard	genus	Bray-Curtis distance	16	0.0
Gold standard	species	Bray-Curtis distance	16	0.0
Gold standard	strain	Bray-Curtis distance	16	0.0
Gold standard	cellular root	Shannon diversity	16	0.0
Gold standard	cellular root	Shannon equitability	16	0.0
Gold standard	domain	Shannon diversity	16	0.098039113279732
Gold standard	domain	Shannon equitability	16	0.14144054254182067
Gold standard	kingdom	Shannon diversity	16	0.5555812408575149
Gold standard	kingdom	Shannon equitability	16	0.345202033930752
Gold standard	phylum	Shannon diversity	16	0.7809440462133334
Gold standard	phylum	Shannon equitability	16	0.3256789631608735
Gold standard	class	Shannon diversity	16	1.1528819865525632
Gold standard	class	Shannon equitability	16	0.4069167572470984
Gold standard	order	Shannon diversity	16	1.7675895775413408
Gold standard	order	Shannon equitability	16	0.5196962655185642
Gold standard	family	Shannon diversity	16	2.0892853573061134
Gold standard	family	Shannon equitability	16	0.536840140928502
Gold standard	genus	Shannon diversity	16	3.125595553152152
Gold standard	genus	Shannon equitability	16	0.691229919288253
Gold standard	species	Shannon diversity	16	3.280888794120304
Gold standard	species	Shannon equitability	16	0.6668499011646207
Gold standard	strain	Shannon diversity	16	3.3469695202723044
Gold standard	strain	Shannon equitability	16	0.6372420564397528
Gold standard	cellular root	True positives	16	1.0
Gold standard	cellular root	False negatives	16	0.0
Gold standard	cellular root	False positives	16	0.0
Gold standard	cellular root	Completeness	16	1.0
Gold standard	cellular root	Purity	16	1.0
Gold standard	cellular root	F1 score	16	1.0
Gold standard	cellular root	Jaccard index	16	1.0
Gold standard	domain	True positives	16	2.0
Gold standard	domain	False negatives	16	0.0
Gold standard	domain	False positives	16	0.0
Gold standard	domain	Completeness	16	1.0
Gold standard	domain	Purity	16	1.0
Gold standard	domain	F1 score	16	1.0
Gold standard	domain	Jaccard index	16	1.0
Gold standard	kingdom	True positives	16	5.0
Gold standard	kingdom	False negatives	16	0.0
Gold standard	kingdom	False positives	16	0.0
Gold standard	kingdom	Completeness	16	1.0
Gold standard	kingdom	Purity	16	1.0
Gold standard	kingdom	F1 score	16	1.0
Gold standard	kingdom	Jaccard index	16	1.0
Gold standard	phylum	True positives	16	11.0
Gold standard	phylum	False negatives	16	0.0
Gold standard	phylum	False positives	16	0.0
Gold standard	phylum	Completeness	16	1.0
Gold standard	phylum	Purity	16	1.0
Gold standard	phylum	F1 score	16	1.0
Gold standard	phylum	Jaccard index	16	1.0
Gold standard	class	True positives	16	17.0
Gold standard	class	False negatives	16	0.0
Gold standard	class	False positives	16	0.0
Gold standard	class	Completeness	16	1.0
Gold standard	class	Purity	16	1.0
Gold standard	class	F1 score	16	1.0
Gold standard	class	Jaccard index	16	1.0
Gold standard	order	True positives	16	30.0
Gold standard	order	False negatives	16	0.0
Gold standard	order	False positives	16	0.0
Gold standard	order	Completeness	16	1.0
Gold standard	order	Purity	16	1.0
Gold standard	order	F1 score	16	1.0
Gold standard	order	Jaccard index	16	1.0
Gold standard	family	True positives	16	49.0
Gold standard	family	False negatives	16	0.0
Gold standard	family	False positives	16	0.0
Gold standard	family	Completeness	16	1.0
Gold standard	family	Purity	16	1.0
Gold standard	family	F1 score	16	1.0
Gold standard	family	Jaccard index	16	1.0
Gold standard	genus	True positives	16	92.0
Gold standard	genus	False negatives	16	0.0
Gold standard	genus	False positives	16	0.0
Gold standard	genus	Completeness	16	1.0
Gold standard	genus	Purity	16	1.0
Gold standard	genus	F1 score	16	1.0
Gold standard	genus	Jaccard index	16	1.0
Gold standard	species	True positives	16	137.0
Gold standard	species	False negatives	16	0.0
Gold standard	species	False positives	16	0.0
Gold standard	species	Completeness	16	1.0
Gold standard	species	Purity	16	1.0
Gold standard	species	F1 score	16	1.0
Gold standard	species	Jaccard index	16	1.0
Gold standard	strain	True positives	16	191.0
Gold standard	strain	False negatives	16	0.0
Gold standard	strain	False positives	16	0.0
Gold standard	strain	Completeness	16	1.0
Gold standard	strain	Purity	16	1.0
Gold standard	strain	F1 score	16	1.0
Gold standard	strain	Jaccard index	16	1.0
Gold standard	cellular root	L1 norm error	16	0.0
Gold standard	domain	L1 norm error	16	0.0
Gold standard	kingdom	L1 norm error	16	0.0
Gold standard	phylum	L1 norm error	16	0.0
Gold standard	class	L1 norm error	16	0.0
Gold standard	order	L1 norm error	16	0.0
Gold standard	family	L1 norm error	16	0.0
Gold standard	genus	L1 norm error	16	0.0
Gold standard	species	L1 norm error	16	0.0
Gold standard	strain	L1 norm error	16	0.0
Gold standard	na	Weighted UniFrac error	16	0.0
Gold standard	na	Unweighted UniFrac error	16	0.0
Gold standard	na	Weighted UniFrac (CAMI)	16	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	16	0.0
Gold standard	cellular root	Sum of abundances	16	1.0
Gold standard	domain	Sum of abundances	16	1.0
Gold standard	kingdom	Sum of abundances	16	1.0
Gold standard	phylum	Sum of abundances	16	1.000001
Gold standard	class	Sum of abundances	16	1.000006
Gold standard	order	Sum of abundances	16	1.000008
Gold standard	family	Sum of abundances	16	0.997081
Gold standard	genus	Sum of abundances	16	1.000025
Gold standard	species	Sum of abundances	16	1.000041
Gold standard	strain	Sum of abundances	16	1.000068
Gold standard	cellular root	Taxon counts	16	1.0
Gold standard	domain	Taxon counts	16	2.0
Gold standard	kingdom	Taxon counts	16	5.0
Gold standard	phylum	Taxon counts	16	11.0
Gold standard	class	Taxon counts	16	17.0
Gold standard	order	Taxon counts	16	30.0
Gold standard	family	Taxon counts	16	49.0
Gold standard	genus	Taxon counts	16	92.0
Gold standard	species	Taxon counts	16	137.0
Gold standard	strain	Taxon counts	16	191.0
Gold standard	cellular root	Bray-Curtis distance	17	0.0
Gold standard	domain	Bray-Curtis distance	17	0.0
Gold standard	kingdom	Bray-Curtis distance	17	0.0
Gold standard	phylum	Bray-Curtis distance	17	0.0
Gold standard	class	Bray-Curtis distance	17	0.0
Gold standard	order	Bray-Curtis distance	17	0.0
Gold standard	family	Bray-Curtis distance	17	0.0
Gold standard	genus	Bray-Curtis distance	17	0.0
Gold standard	species	Bray-Curtis distance	17	0.0
Gold standard	strain	Bray-Curtis distance	17	0.0
Gold standard	cellular root	Shannon diversity	17	0.0
Gold standard	cellular root	Shannon equitability	17	0.0
Gold standard	domain	Shannon diversity	17	0.09803718102850865
Gold standard	domain	Shannon equitability	17	0.141437754892563
Gold standard	kingdom	Shannon diversity	17	0.49268137546566904
Gold standard	kingdom	Shannon equitability	17	0.3553944885613371
Gold standard	phylum	Shannon diversity	17	0.6428008069160109
Gold standard	phylum	Shannon equitability	17	0.27916484340658115
Gold standard	class	Shannon diversity	17	1.0566001524853281
Gold standard	class	Shannon equitability	17	0.3655585651218801
Gold standard	order	Shannon diversity	17	1.765340890075071
Gold standard	order	Shannon equitability	17	0.5242607062778212
Gold standard	family	Shannon diversity	17	1.9800966130387738
Gold standard	family	Shannon equitability	17	0.5201660557929436
Gold standard	genus	Shannon diversity	17	2.772830592285064
Gold standard	genus	Shannon equitability	17	0.6327735596913877
Gold standard	species	Shannon diversity	17	2.829754385968038
Gold standard	species	Shannon equitability	17	0.5974737791925262
Gold standard	strain	Shannon diversity	17	2.8688360523938945
Gold standard	strain	Shannon equitability	17	0.5618618661437266
Gold standard	cellular root	True positives	17	1.0
Gold standard	cellular root	False negatives	17	0.0
Gold standard	cellular root	False positives	17	0.0
Gold standard	cellular root	Completeness	17	1.0
Gold standard	cellular root	Purity	17	1.0
Gold standard	cellular root	F1 score	17	1.0
Gold standard	cellular root	Jaccard index	17	1.0
Gold standard	domain	True positives	17	2.0
Gold standard	domain	False negatives	17	0.0
Gold standard	domain	False positives	17	0.0
Gold standard	domain	Completeness	17	1.0
Gold standard	domain	Purity	17	1.0
Gold standard	domain	F1 score	17	1.0
Gold standard	domain	Jaccard index	17	1.0
Gold standard	kingdom	True positives	17	4.0
Gold standard	kingdom	False negatives	17	0.0
Gold standard	kingdom	False positives	17	0.0
Gold standard	kingdom	Completeness	17	1.0
Gold standard	kingdom	Purity	17	1.0
Gold standard	kingdom	F1 score	17	1.0
Gold standard	kingdom	Jaccard index	17	1.0
Gold standard	phylum	True positives	17	10.0
Gold standard	phylum	False negatives	17	0.0
Gold standard	phylum	False positives	17	0.0
Gold standard	phylum	Completeness	17	1.0
Gold standard	phylum	Purity	17	1.0
Gold standard	phylum	F1 score	17	1.0
Gold standard	phylum	Jaccard index	17	1.0
Gold standard	class	True positives	17	18.0
Gold standard	class	False negatives	17	0.0
Gold standard	class	False positives	17	0.0
Gold standard	class	Completeness	17	1.0
Gold standard	class	Purity	17	1.0
Gold standard	class	F1 score	17	1.0
Gold standard	class	Jaccard index	17	1.0
Gold standard	order	True positives	17	29.0
Gold standard	order	False negatives	17	0.0
Gold standard	order	False positives	17	0.0
Gold standard	order	Completeness	17	1.0
Gold standard	order	Purity	17	1.0
Gold standard	order	F1 score	17	1.0
Gold standard	order	Jaccard index	17	1.0
Gold standard	family	True positives	17	45.0
Gold standard	family	False negatives	17	0.0
